Metadata_Well	Metadata_Site	Metadata_number_of_singlecells	Metadata_genotype	Metadata_Plate	UMAP0	UMAP1
D7	4	235	HET	Plate_3	2.2940795	3.8862152
E12	9	607	Null	Plate_3	-0.94420624	1.1111054
D12	19	623	Null	Plate_3	3.217888	0.05350456
B1	9	79	WT	Plate_5	-1.3663651	4.896987
F11	17	135	Null	Plate_5	3.4594524	3.161038
B6	12	133	HET	Plate_3	2.2982018	4.59022
F4	11	438	WT	Plate_3	0.46890005	3.4818463
G8	8	358	HET	Plate_3_prime	1.6472936	3.496601
B8	9	797	HET	Plate_3	2.807065	1.6458441
G11	7	129	Null	Plate_5	-0.0036930153	2.7196424
G6	7	125	HET	Plate_3_prime	0.7507834	2.387373
B9	15	173	Null	Plate_5	2.2945466	2.0582657
B2	24	139	WT	Plate_3	1.1802391	2.8704917
F4	6	438	WT	Plate_3	-0.19902368	3.6846871
D1	9	38	WT	Plate_3	1.0499588	2.5723295
F12	1	647	Null	Plate_3	-0.29083723	0.6028104
C1	8	67	WT	Plate_3	1.6787175	1.7668148
G4	2	386	WT	Plate_3	2.2296886	5.695607
B8	20	797	HET	Plate_3	-1.2953129	2.4516673
C12	24	570	Null	Plate_3	-2.406004	4.22053
C4	22	666	WT	Plate_3	-1.8528613	4.23886
F10	8	152	Null	Plate_5	0.9310934	5.410286
C7	16	100	HET	Plate_5	2.6035416	3.8135684
E12	21	607	Null	Plate_3	-0.84202504	4.4977374
E10	11	132	Null	Plate_5	3.131487	1.5782765
D8	13	681	HET	Plate_3	3.4333055	2.8412044
B8	20	797	HET	Plate_3	-3.24967	2.5260203
E4	24	246	WT	Plate_3_prime	0.43081194	5.3634715
C12	20	570	Null	Plate_3	-2.2546508	4.091495
C10	6	125	Null	Plate_5	-1.075083	2.443434
C10	1	136	Null	Plate_3	1.6054586	-1.1409667
D11	20	216	Null	Plate_3	-0.60568	4.696514
F12	10	647	Null	Plate_3	-2.6637948	5.187034
C10	4	125	Null	Plate_5	1.2463909	-1.5240897
D11	14	100	Null	Plate_3_prime	0.74646723	5.0272975
B12	25	200	Null	Plate_3_prime	-0.8926373	3.7929375
F12	21	125	Null	Plate_5	0.15474986	5.5650716
E4	13	86	WT	Plate_5	3.345258	3.143273
E8	20	59	HET	Plate_5	0.58390975	4.966664
F4	17	284	WT	Plate_3_prime	1.1829072	5.501217
B8	7	797	HET	Plate_3	-0.89524597	0.90145427
B8	23	107	HET	Plate_3_prime	-1.1473563	2.916128
C2	2	137	WT	Plate_5	0.49341574	2.8184204
G5	3	76	HET	Plate_3	1.5419002	3.610836
B8	4	797	HET	Plate_3	-2.6427085	2.929224
C3	24	346	WT	Plate_3	-0.49007055	4.6390514
C1	11	66	WT	Plate_5	-0.3252801	3.9543023
D4	22	636	WT	Plate_3	-1.3904277	5.0836086
E4	25	246	WT	Plate_3_prime	0.60394305	4.8348637
G3	12	248	WT	Plate_3_prime	2.0332654	4.667743
B4	13	559	WT	Plate_3	-1.8376268	3.5411167
G8	24	358	HET	Plate_3_prime	1.1183652	4.0747967
B12	25	531	Null	Plate_3	-1.4948725	2.0048065
D8	3	681	HET	Plate_3	-2.0259452	3.60641
E11	9	331	Null	Plate_3	-0.8377705	3.628393
B12	12	531	Null	Plate_3	-1.2542285	1.5191756
B8	21	797	HET	Plate_3	-1.632816	4.212431
E5	6	89	HET	Plate_5	-0.10417743	2.532048
G8	21	358	HET	Plate_3_prime	2.1311264	4.9038553
F8	5	557	HET	Plate_3	1.2905113	1.081941
E8	20	705	HET	Plate_3	-1.4842429	1.9984792
F4	15	438	WT	Plate_3	2.6792016	4.984236
D11	23	216	Null	Plate_3	-0.2287289	3.4708028
E3	22	168	WT	Plate_3	0.13028578	2.6727314
E12	5	607	Null	Plate_3	-1.2052319	4.1228004
F11	19	100	Null	Plate_3_prime	0.9947423	1.1725259
D11	17	178	Null	Plate_5	3.2325087	3.549624
B12	14	531	Null	Plate_3	2.2041535	4.9763737
D3	3	305	WT	Plate_3	0.45422772	5.0578065
G11	4	250	Null	Plate_3	0.9217926	0.795
D2	14	98	WT	Plate_5	2.7393093	4.8194084
E6	12	94	HET	Plate_3_prime	-0.5537081	3.6349468
C12	20	321	Null	Plate_3_prime	-0.9609859	3.34156
F7	2	90	HET	Plate_5	3.5007749	1.3505868
D6	9	76	HET	Plate_5	1.3419527	4.2116413
B10	8	155	Null	Plate_5	0.5872878	-1.309868
B2	15	97	WT	Plate_5	2.6959937	5.1948295
C11	18	154	Null	Plate_5	2.1270883	4.779167
C12	8	570	Null	Plate_3	1.5967703	4.411983
D8	10	87	HET	Plate_5	2.7576983	3.6360767
F11	23	100	Null	Plate_3_prime	0.35455695	0.79897124
E1	7	101	WT	Plate_5	1.124507	6.0512195
E5	4	89	HET	Plate_5	1.4110556	2.6091125
B3	20	297	WT	Plate_3	-0.93785393	3.2747786
C3	19	138	WT	Plate_3_prime	-0.26082534	0.94724536
G12	22	481	Null	Plate_3	-1.610033	4.147141
G12	11	121	Null	Plate_5	-0.29578832	4.3880496
C8	17	628	HET	Plate_3	-2.8202047	4.0531425
B9	22	47	Null	Plate_3_prime	3.1076605	3.1812887
G4	9	388	WT	Plate_3_prime	-1.8896954	3.8765845
D8	14	681	HET	Plate_3	-3.28905	2.8714685
F8	17	557	HET	Plate_3	-0.49797592	5.8410397
C7	5	54	HET	Plate_3_prime	-0.03312622	5.032901
B12	11	531	Null	Plate_3	-0.25876182	0.80998266
G9	12	149	Null	Plate_5	1.0258658	3.7972305
F11	17	329	Null	Plate_3	1.7243034	1.7389356
D4	19	358	WT	Plate_3_prime	3.199163	-0.012876001
C4	17	104	WT	Plate_5	0.0032201426	3.9778292
E3	10	168	WT	Plate_3	0.04176718	5.458831
B3	12	297	WT	Plate_3	2.7015042	4.496597
C8	2	628	HET	Plate_3	-0.5717193	1.5003648
G6	11	125	HET	Plate_3_prime	2.3961737	3.9825566
B7	14	257	HET	Plate_3	1.1106683	0.6324381
C12	23	321	Null	Plate_3_prime	1.1590744	4.8137465
C12	9	570	Null	Plate_3	0.7255508	6.076524
G4	21	386	WT	Plate_3	2.780671	0.12593758
C4	22	666	WT	Plate_3	-3.2393532	3.1418972
C3	6	346	WT	Plate_3	2.879483	2.1840587
E12	18	115	Null	Plate_5	0.014264775	3.6432278
C8	7	628	HET	Plate_3	1.7619267	5.839179
G12	10	187	Null	Plate_3_prime	0.76890147	5.360302
G3	7	248	WT	Plate_3_prime	1.5469177	3.710115
C8	8	628	HET	Plate_3	2.3537204	3.9306133
D5	10	85	HET	Plate_3	1.4117991	3.0226595
B7	20	78	HET	Plate_5	1.8683026	4.5542955
F4	13	94	WT	Plate_5	0.8498684	4.4937263
F8	24	557	HET	Plate_3	2.2683868	5.1875954
C9	4	156	Null	Plate_5	-0.6950648	0.8837745
C6	11	137	HET	Plate_3	0.64887726	3.279677
G8	8	65	HET	Plate_5	3.600145	1.4419538
E11	17	185	Null	Plate_5	3.328822	4.402966
G11	22	142	Null	Plate_3_prime	2.8070068	3.5947063
B5	4	101	HET	Plate_5	0.65176225	5.837672
F5	13	109	HET	Plate_5	-0.47801507	0.96646816
B12	24	200	Null	Plate_3_prime	-1.8702648	1.9791125
B9	7	173	Null	Plate_5	-0.38854718	1.1473829
B8	7	797	HET	Plate_3	-1.6594368	3.885381
C6	20	71	HET	Plate_5	-0.73520964	3.0049787
C4	23	127	WT	Plate_3_prime	0.8932196	5.9183064
F6	15	117	HET	Plate_3_prime	0.55943793	4.4856977
E9	5	120	Null	Plate_5	0.053094517	4.404776
G12	22	481	Null	Plate_3	-1.225527	3.43744
F7	1	387	HET	Plate_3	1.1488246	4.2890043
D12	21	623	Null	Plate_3	-0.8095601	5.971609
B8	23	107	HET	Plate_3_prime	-3.020678	3.0089529
F4	20	94	WT	Plate_5	-1.4340712	3.8691614
G8	15	358	HET	Plate_3_prime	0.3736672	0.6953153
D4	18	358	WT	Plate_3_prime	-0.6267384	5.3436832
E5	3	85	HET	Plate_3	2.2018838	1.244631
C8	1	628	HET	Plate_3	2.5972114	3.6451797
D7	15	83	HET	Plate_5	1.8996745	1.3713018
E11	21	185	Null	Plate_5	1.9988613	2.034457
C12	18	570	Null	Plate_3	-0.09094161	0.63527375
B3	23	297	WT	Plate_3	1.783998	4.5517545
E5	25	53	HET	Plate_3_prime	2.5554316	4.0898795
G11	3	250	Null	Plate_3	0.926906	-1.0082353
D11	7	100	Null	Plate_3_prime	1.6064148	1.8434128
B8	10	797	HET	Plate_3	-0.13101117	0.12978213
G3	19	248	WT	Plate_3_prime	-0.33638334	3.7891111
E5	24	85	HET	Plate_3	1.4293743	1.238251
D4	17	636	WT	Plate_3	-2.0826244	4.0567718
C4	23	666	WT	Plate_3	-2.3115978	3.721359
C9	8	42	Null	Plate_3_prime	3.4073622	2.8036156
F9	8	149	Null	Plate_5	-0.08232186	5.277396
D2	16	152	WT	Plate_3	0.057995494	3.1550357
D10	13	51	Null	Plate_3_prime	3.1884289	4.5130672
B8	18	797	HET	Plate_3	-1.271904	3.015616
C12	21	321	Null	Plate_3_prime	1.0845833	5.8334594
E11	17	331	Null	Plate_3	2.8883493	0.14082943
F6	16	141	HET	Plate_3	1.0843272	2.201255
B4	20	559	WT	Plate_3	-1.169976	5.1380687
E11	19	331	Null	Plate_3	-0.5356692	4.2508707
G9	18	44	Null	Plate_3_prime	-0.14539799	0.83122206
B7	23	257	HET	Plate_3	1.2964339	0.82306254
B8	17	797	HET	Plate_3	0.18050021	-0.24345143
C3	18	138	WT	Plate_3_prime	3.463759	3.8742306
E1	15	54	WT	Plate_3	0.5090168	2.4656303
E12	4	328	Null	Plate_3_prime	1.3343908	4.369468
B3	13	79	WT	Plate_5	1.6215329	5.8537006
E8	22	705	HET	Plate_3	-1.8109455	3.1700585
G12	14	187	Null	Plate_3_prime	2.529175	4.1299634
C2	2	137	WT	Plate_5	0.7229165	3.293773
F4	22	284	WT	Plate_3_prime	2.9734275	4.6033654
F1	15	88	WT	Plate_5	-0.33699828	4.868624
C8	1	628	HET	Plate_3	1.7684588	3.9384947
C12	20	321	Null	Plate_3_prime	-0.2680765	2.9825568
B3	19	79	WT	Plate_5	-0.8049656	2.8011608
B5	12	98	HET	Plate_3	1.9054509	1.7211419
F4	2	94	WT	Plate_5	1.0752013	5.2324114
C8	16	628	HET	Plate_3	-4.623265	-0.6089644
C8	22	628	HET	Plate_3	-5.579664	2.1089535
C11	19	54	Null	Plate_3_prime	0.3932352	2.7124748
F11	12	329	Null	Plate_3	3.2392197	1.4624965
E11	4	331	Null	Plate_3	2.0951998	1.7628767
C7	9	331	HET	Plate_3	-0.29739878	2.6218505
C4	18	666	WT	Plate_3	-2.1114635	4.350364
F10	8	152	Null	Plate_5	-0.093202695	3.8821704
D8	15	122	HET	Plate_3_prime	-0.8520924	1.6459825
E11	3	331	Null	Plate_3	1.2529845	5.4496646
E8	18	705	HET	Plate_3	1.9042507	3.5332205
C7	25	54	HET	Plate_3_prime	0.9777278	1.9218361
E12	6	607	Null	Plate_3	0.87993485	-1.804286
F3	25	174	WT	Plate_3_prime	-0.86553115	4.4697685
E12	4	607	Null	Plate_3	1.003113	2.4739609
C4	23	666	WT	Plate_3	1.9103233	3.6019855
C7	14	100	HET	Plate_5	3.2120638	1.2784245
B7	19	33	HET	Plate_3_prime	2.2954845	3.5421786
E10	4	118	Null	Plate_3	0.1555797	5.7358117
B6	20	104	HET	Plate_3_prime	3.3941085	4.332692
D4	20	358	WT	Plate_3_prime	-1.7946575	4.15973
D12	22	193	Null	Plate_3_prime	1.5910635	4.396754
D4	19	358	WT	Plate_3_prime	-0.47802696	5.994832
C6	7	98	HET	Plate_3_prime	0.6428264	-1.2154166
E6	18	174	HET	Plate_3	-0.6935717	4.393518
F8	5	557	HET	Plate_3	1.019711	4.6135383
G7	23	82	HET	Plate_3_prime	0.897461	2.4643931
G9	2	149	Null	Plate_5	-0.37616035	4.0166564
D4	2	102	WT	Plate_5	-0.7151837	2.3822675
G5	22	66	HET	Plate_3_prime	1.8562294	1.7527703
G4	19	388	WT	Plate_3_prime	-3.1901062	2.8139315
B6	21	99	HET	Plate_5	1.4415233	4.471069
G4	5	386	WT	Plate_3	1.6706879	1.6688457
G10	20	72	Null	Plate_3_prime	2.7394204	4.2423115
E12	17	607	Null	Plate_3	-3.115245	3.3994129
E5	20	85	HET	Plate_3	1.4818922	2.4804354
G4	4	100	WT	Plate_5	1.5331209	1.9364294
E8	8	59	HET	Plate_5	0.24559684	0.39051795
G8	5	625	HET	Plate_3	-2.5120604	3.6791112
F12	15	647	Null	Plate_3	-1.2805823	4.8590064
B12	18	531	Null	Plate_3	-0.166001	0.3947295
E4	15	246	WT	Plate_3_prime	3.2868433	4.5597625
E4	24	246	WT	Plate_3_prime	-0.16809693	5.0952144
D7	15	235	HET	Plate_3	2.9861472	4.649698
E8	13	705	HET	Plate_3	1.2725786	4.3315434
F12	17	647	Null	Plate_3	-3.2831423	2.6829464
E3	16	156	WT	Plate_3_prime	-0.6300598	3.8029275
C4	24	666	WT	Plate_3	-1.8093491	3.2853992
C3	24	138	WT	Plate_3_prime	-0.15989767	1.2005879
C2	18	175	WT	Plate_3	1.478837	5.062005
G11	20	250	Null	Plate_3	2.9383245	3.6119225
D4	19	102	WT	Plate_5	1.1666325	3.406503
F4	11	438	WT	Plate_3	1.041105	0.5335828
E9	1	44	Null	Plate_3	2.6687102	1.4595323
B10	22	86	Null	Plate_3	1.2588509	1.2140849
G8	16	625	HET	Plate_3	2.856002	2.1034682
E12	21	607	Null	Plate_3	-1.6997082	3.3277886
D2	10	98	WT	Plate_5	3.1131067	-0.052583274
C10	24	45	Null	Plate_3_prime	0.44627994	4.686746
E8	4	705	HET	Plate_3	0.7704625	-1.2175347
G8	5	625	HET	Plate_3	0.8412469	-1.615476
C3	14	346	WT	Plate_3	0.41998115	-0.32192507
B12	9	200	Null	Plate_3_prime	-1.7003334	3.9432142
G8	19	625	HET	Plate_3	0.39433086	-0.30764964
D3	18	305	WT	Plate_3	2.1637633	3.523791
C9	22	61	Null	Plate_3	0.34026122	1.0074441
D8	19	681	HET	Plate_3	0.7297668	-1.2742791
D8	4	681	HET	Plate_3	-1.4153237	3.425408
D8	25	122	HET	Plate_3_prime	-0.3155548	2.3290386
B1	7	79	WT	Plate_5	-1.423153	4.2923374
B7	2	257	HET	Plate_3	1.6000173	0.01590014
D7	16	235	HET	Plate_3	-1.186039	3.3262434
C8	2	628	HET	Plate_3	-5.6462164	2.0775664
G4	22	386	WT	Plate_3	-0.6127025	1.8294907
C3	2	117	WT	Plate_5	1.0095276	3.8029075
G5	16	66	HET	Plate_3_prime	1.7081262	5.4819937
B3	18	297	WT	Plate_3	2.256455	5.126625
C7	12	331	HET	Plate_3	0.9145718	2.4151008
G12	20	187	Null	Plate_3_prime	-0.2506544	0.3384465
B8	25	107	HET	Plate_3_prime	-2.9000807	2.489351
D4	4	358	WT	Plate_3_prime	-1.0084181	3.167267
D10	3	135	Null	Plate_3	0.25805977	3.829274
E9	9	120	Null	Plate_5	1.0375277	2.6410527
B3	4	297	WT	Plate_3	-0.2434981	2.9226093
G4	14	386	WT	Plate_3	0.8094475	5.7572923
F8	8	557	HET	Plate_3	-1.4659487	2.1684237
G8	8	358	HET	Plate_3_prime	-0.11591613	3.378545
D5	25	85	HET	Plate_3	3.0003195	3.61033
B8	19	797	HET	Plate_3	-1.8968811	4.755387
C4	24	127	WT	Plate_3_prime	-0.69603044	4.275232
D8	13	681	HET	Plate_3	2.914003	0.35734683
G8	20	625	HET	Plate_3	-1.0880686	2.574026
C6	10	98	HET	Plate_3_prime	0.9568263	2.6510115
E8	25	705	HET	Plate_3	2.5974412	0.26126903
C4	3	666	WT	Plate_3	-1.909622	4.687878
C9	6	156	Null	Plate_5	1.8063331	3.628263
G11	20	250	Null	Plate_3	-1.4168028	5.1384444
F3	22	185	WT	Plate_3	-4.639611	-0.62517726
D12	19	193	Null	Plate_3_prime	-0.21897909	0.6529494
C11	6	281	Null	Plate_3	1.0538859	1.8098063
F12	10	125	Null	Plate_5	1.458101	2.0166633
G3	2	121	WT	Plate_5	0.3051794	5.7355385
F4	14	94	WT	Plate_5	3.544446	4.219441
E11	4	59	Null	Plate_3_prime	-0.14286764	5.2350583
G7	20	82	HET	Plate_3_prime	0.110271946	4.6579432
G8	22	358	HET	Plate_3_prime	0.15771186	0.8117591
C10	10	45	Null	Plate_3_prime	2.3925798	4.00036
F12	13	647	Null	Plate_3	-0.6286904	4.4823055
G12	23	481	Null	Plate_3	1.07206	2.832338
B10	18	155	Null	Plate_5	0.8870546	4.8056903
C7	16	100	HET	Plate_5	-0.03286055	3.1916687
E10	9	132	Null	Plate_5	3.3655512	3.6441915
D4	10	358	WT	Plate_3_prime	-0.32603768	3.0360405
G8	22	625	HET	Plate_3	0.013660447	2.589456
C7	5	100	HET	Plate_5	-0.83329713	4.728187
D6	3	99	HET	Plate_3_prime	2.8340027	2.9451647
B10	25	86	Null	Plate_3	0.21988441	4.136359
D3	5	305	WT	Plate_3	2.0509424	5.037999
D8	19	681	HET	Plate_3	-1.2801633	2.9525764
D10	20	157	Null	Plate_5	3.508407	1.3698125
D8	14	87	HET	Plate_5	1.7441361	2.619315
D1	17	91	WT	Plate_5	-0.87809557	4.1316137
C9	8	156	Null	Plate_5	0.307753	3.5651662
F7	19	387	HET	Plate_3	2.3127832	4.150346
E11	18	185	Null	Plate_5	0.7923021	4.1937156
D4	5	636	WT	Plate_3	-2.5595837	4.296293
D4	6	636	WT	Plate_3	0.4181074	3.169141
C5	11	84	HET	Plate_3	1.5316348	1.1277002
B9	10	173	Null	Plate_5	-2.401985	3.622884
E11	1	185	Null	Plate_5	2.0221908	4.2533064
G12	18	121	Null	Plate_5	0.5115676	3.879309
C12	19	570	Null	Plate_3	-0.5963589	5.918556
D3	1	128	WT	Plate_5	1.1436015	1.5034671
D10	12	135	Null	Plate_3	1.002074	2.6652813
G12	23	481	Null	Plate_3	-0.25336683	3.4432867
F12	18	647	Null	Plate_3	-2.092429	3.6265755
B4	15	559	WT	Plate_3	-1.7111473	5.116278
C11	20	281	Null	Plate_3	-1.3650751	5.2251496
C7	1	331	HET	Plate_3	1.3747573	1.3298182
B8	17	797	HET	Plate_3	3.170445	5.258461e-05
E12	15	607	Null	Plate_3	-4.5018744	-0.485756
G10	18	129	Null	Plate_5	1.4981996	4.9182744
E8	10	705	HET	Plate_3	-2.7944927	3.0867453
E11	4	185	Null	Plate_5	1.3437301	5.7587996
F9	10	149	Null	Plate_5	2.809211	2.0100784
F12	2	647	Null	Plate_3	-0.58554804	2.5272086
G7	6	226	HET	Plate_3	0.16075371	3.2114482
B9	13	47	Null	Plate_3_prime	0.9261746	-1.8417267
C12	25	570	Null	Plate_3	-2.1607974	4.284045
B10	20	155	Null	Plate_5	-1.2348728	2.8939292
B4	13	559	WT	Plate_3	-0.19770795	5.7069564
B4	16	112	WT	Plate_5	-1.5077978	2.3628535
B8	16	797	HET	Plate_3	-1.4907793	2.6748617
E8	14	705	HET	Plate_3	-2.0481567	3.159001
F10	5	152	Null	Plate_5	-1.1347122	4.3110957
C7	2	331	HET	Plate_3	-3.546218	2.7364924
E3	10	156	WT	Plate_3_prime	-0.11969859	2.6864173
G5	4	76	HET	Plate_3	2.8440928	0.07968535
E8	7	705	HET	Plate_3	-0.4727641	5.7476954
F6	15	141	HET	Plate_3	-3.4253175	2.6787562
F12	18	125	Null	Plate_5	1.1609547	2.655539
C6	6	98	HET	Plate_3_prime	1.6635323	2.410341
C10	20	136	Null	Plate_3	-0.2504289	3.9501903
G11	9	250	Null	Plate_3	0.4995888	3.4743636
C6	5	98	HET	Plate_3_prime	0.47293893	4.7224455
G2	10	125	WT	Plate_5	-0.9319709	2.9568648
E3	14	156	WT	Plate_3_prime	0.73943114	2.8455853
D4	14	102	WT	Plate_5	0.6251248	3.080421
C12	5	570	Null	Plate_3	1.2052506	5.743786
D12	5	193	Null	Plate_3_prime	1.2206742	-1.8848822
D4	6	102	WT	Plate_5	-0.9592412	5.6144147
B4	4	219	WT	Plate_3_prime	0.13230973	5.665998
D6	20	99	HET	Plate_3_prime	0.6233621	4.574898
E6	7	94	HET	Plate_3_prime	1.2860143	2.40886
D8	22	681	HET	Plate_3	1.2174885	4.7873425
F4	8	284	WT	Plate_3_prime	0.8123817	5.7719398
G7	22	226	HET	Plate_3	2.4614124	-0.014267711
B4	12	112	WT	Plate_5	-0.19369623	1.19165
B11	22	279	Null	Plate_3	-0.80544853	4.9705296
E4	22	246	WT	Plate_3_prime	-1.4731488	3.221218
E12	25	607	Null	Plate_3	1.5715523	-1.7453654
F10	9	150	Null	Plate_3	1.945646	2.293244
C6	22	137	HET	Plate_3	3.6137915	3.8886843
D2	17	44	WT	Plate_3_prime	3.375741	3.6018696
E6	22	174	HET	Plate_3	0.19786045	3.6089845
F6	25	141	HET	Plate_3	2.203132	4.0474653
C12	16	119	Null	Plate_5	1.926095	2.0424418
F3	20	92	WT	Plate_5	1.4840008	2.321573
B3	9	297	WT	Plate_3	-1.0910684	4.1375694
G3	4	248	WT	Plate_3_prime	2.0494645	2.4001846
F6	16	117	HET	Plate_3_prime	1.2546414	2.5118606
C7	5	54	HET	Plate_3_prime	-0.57495683	2.9706004
G8	10	358	HET	Plate_3_prime	-0.15683274	0.73410165
C3	12	346	WT	Plate_3	0.7530334	5.808297
G11	14	142	Null	Plate_3_prime	1.3872309	1.7965583
D9	15	24	Null	Plate_3_prime	-0.0028114265	4.492362
D3	19	305	WT	Plate_3	0.40304077	3.2134898
D3	25	305	WT	Plate_3	-0.043505527	5.4202003
B4	25	559	WT	Plate_3	-5.5678496	2.1122694
C3	13	346	WT	Plate_3	0.26831076	5.6657968
B12	19	531	Null	Plate_3	0.52036756	-0.31536952
B4	16	559	WT	Plate_3	0.1676898	3.9672327
F12	15	647	Null	Plate_3	-2.6418967	3.675519
B8	18	797	HET	Plate_3	-1.3706222	3.88428
B4	23	219	WT	Plate_3_prime	0.39057204	2.6481733
B2	8	139	WT	Plate_3	0.65638787	3.0702245
E4	8	86	WT	Plate_5	-1.5390763	4.6763687
D12	15	106	Null	Plate_5	1.4379171	4.4099984
G3	13	248	WT	Plate_3_prime	0.19886404	0.61607206
F6	14	141	HET	Plate_3	0.4444728	3.9289558
B7	21	257	HET	Plate_3	1.6987989	4.491755
C4	14	666	WT	Plate_3	-1.4593605	4.687963
D8	10	681	HET	Plate_3	-2.0417547	3.9658167
C4	4	104	WT	Plate_5	1.9456338	2.3491309
E6	8	94	HET	Plate_3_prime	0.634173	3.634909
C8	24	628	HET	Plate_3	0.70529705	-1.289333
F5	14	109	HET	Plate_5	0.47995627	1.9144826
E12	15	328	Null	Plate_3_prime	-1.4665864	1.9143394
F11	2	135	Null	Plate_5	1.5806605	5.5305247
D12	4	623	Null	Plate_3	-0.66618246	0.643396
B12	9	148	Null	Plate_5	1.6292405	3.2974186
B12	8	148	Null	Plate_5	-0.16939522	5.2875056
C12	25	570	Null	Plate_3	-0.9097303	0.689359
F2	11	111	WT	Plate_5	3.1556711	4.843475
D3	13	128	WT	Plate_5	1.027888	-1.5642338
C11	7	281	Null	Plate_3	1.9578927	3.1519642
F7	13	387	HET	Plate_3	1.4193704	1.7173268
F8	15	63	HET	Plate_5	1.6109565	4.718183
B4	20	112	WT	Plate_5	3.0511057	5.136282
C12	18	570	Null	Plate_3	1.3432602	1.9112056
B4	17	219	WT	Plate_3_prime	2.6508179	4.9176254
B10	3	86	Null	Plate_3	-0.34267968	2.3985562
D9	3	135	Null	Plate_5	0.77897656	4.3499894
E11	12	331	Null	Plate_3	-0.81388247	1.3472906
D4	11	636	WT	Plate_3	0.3942597	-0.62761426
F6	23	117	HET	Plate_3_prime	0.62614137	3.7403805
D9	20	135	Null	Plate_5	1.0627915	-1.3084166
D8	11	681	HET	Plate_3	-1.1226407	3.6465065
B6	1	99	HET	Plate_5	1.3495733	4.199478
F10	18	152	Null	Plate_5	1.9260947	2.4768584
F6	24	141	HET	Plate_3	-0.7749055	2.1773682
G4	15	388	WT	Plate_3_prime	-0.024897095	5.126113
F10	13	152	Null	Plate_5	0.307262	4.4071093
D4	3	636	WT	Plate_3	1.662825	4.8544106
B2	15	97	WT	Plate_5	0.80592364	0.27549803
E10	12	74	Null	Plate_3_prime	-1.0775245	4.227153
G8	20	358	HET	Plate_3_prime	-2.9616086	3.8195388
D6	1	76	HET	Plate_5	1.7341	2.4287257
B10	5	155	Null	Plate_5	-0.6746706	6.053622
D5	7	99	HET	Plate_5	0.18072166	0.94273615
G2	20	125	WT	Plate_5	1.2550154	4.424566
B8	11	797	HET	Plate_3	0.28765023	1.4456133
D8	17	681	HET	Plate_3	0.8074897	2.053471
D12	23	193	Null	Plate_3_prime	-0.41002816	4.089441
D7	4	235	HET	Plate_3	1.7866848	2.3104465
E2	6	102	WT	Plate_5	-0.4703573	2.7984307
G5	11	66	HET	Plate_3_prime	2.4194758	3.0592668
C7	19	331	HET	Plate_3	0.43845132	5.973674
B12	3	148	Null	Plate_5	0.9073802	5.5342355
C11	4	154	Null	Plate_5	-1.2176543	2.5442743
F4	9	438	WT	Plate_3	-1.0300642	3.2205896
E6	18	66	HET	Plate_5	0.31129137	5.6532536
E8	19	705	HET	Plate_3	-3.3818092	3.5262756
D1	21	38	WT	Plate_3	2.6817374	1.077321
D5	10	85	HET	Plate_3	2.1950967	4.425288
G7	12	226	HET	Plate_3	2.450476	4.5682216
C3	6	346	WT	Plate_3	-0.56943065	4.9782853
D12	11	623	Null	Plate_3	-1.4445474	2.5037444
G3	5	248	WT	Plate_3_prime	0.5093863	1.205058
B6	7	104	HET	Plate_3_prime	-0.027967162	1.8947585
C12	18	321	Null	Plate_3_prime	-2.8237495	4.0296655
B4	2	559	WT	Plate_3	-1.2113078	3.1970327
E7	5	103	HET	Plate_5	1.1373494	5.805544
F5	18	109	HET	Plate_5	3.0973701	4.0490828
E1	13	101	WT	Plate_5	0.65059507	-1.3445938
E12	14	328	Null	Plate_3_prime	-1.496532	3.5148587
G6	17	109	HET	Plate_3	0.19212222	3.2981687
F12	10	125	Null	Plate_3_prime	3.1594992	3.4221277
F12	16	647	Null	Plate_3	-1.3262911	3.077795
F8	6	557	HET	Plate_3	0.5421897	5.3098373
B8	25	107	HET	Plate_3_prime	-1.7970638	3.7961483
G2	1	125	WT	Plate_5	0.33158845	3.756132
D3	2	305	WT	Plate_3	0.16473037	4.152679
D2	16	152	WT	Plate_3	2.4566705	2.1543653
C3	7	346	WT	Plate_3	2.123955	4.0488806
G8	22	625	HET	Plate_3	-0.92239296	2.527498
G7	5	94	HET	Plate_5	2.9480376	3.49476
C4	9	127	WT	Plate_3_prime	2.0354843	3.9677598
D3	16	305	WT	Plate_3	1.6191063	-1.2623324
E3	9	156	WT	Plate_3_prime	0.3343189	5.812921
C3	24	138	WT	Plate_3_prime	2.3839092	3.307868
G12	21	481	Null	Plate_3	0.94177884	0.70151556
C12	19	321	Null	Plate_3_prime	0.920195	-1.7060127
B8	9	797	HET	Plate_3	-1.315428	1.4790602
C12	14	119	Null	Plate_5	0.3364208	-0.5316611
F8	11	557	HET	Plate_3	-2.595065	2.9926674
E8	23	705	HET	Plate_3	0.9963495	4.5237327
B12	25	200	Null	Plate_3_prime	1.8471402	5.498161
F8	7	557	HET	Plate_3	0.68403673	0.94411546
G1	17	72	WT	Plate_5	-0.85747695	0.6923088
G3	19	248	WT	Plate_3_prime	1.5631336	4.362397
D8	1	681	HET	Plate_3	-4.4197855	-0.42838502
C11	17	281	Null	Plate_3	-1.4049357	2.5136006
F8	16	557	HET	Plate_3	2.780623	4.0508027
G2	24	94	WT	Plate_3_prime	0.95643336	4.8540344
