Metadata_Well	Metadata_Site	Metadata_number_of_singlecells	Metadata_genotype	Metadata_Plate	UMAP0	UMAP1
F3	10	117	WT	Plate_4	13.396044	7.7200794
B5	7	124	WT	Plate_4	13.243574	1.973938
D10	9	103	WT	Plate_4	11.364645	4.82373
F6	25	139	WT	Plate_4	15.104956	4.7578964
C6	21	67	WT	Plate_4	11.824803	3.7204435
B3	4	133	WT	Plate_4	9.355835	3.3403673
G4	1	176	WT	Plate_4	14.321059	2.96149
G9	3	148	WT	Plate_4	15.495578	5.5415688
B5	13	124	WT	Plate_4	11.0118265	4.330713
F7	19	157	WT	Plate_4	12.595952	7.795112
G10	2	121	WT	Plate_4	13.6339655	7.8436723
F2	8	136	WT	Plate_4	14.346263	7.1031976
D6	16	126	WT	Plate_4	14.716631	3.7630696
E7	18	142	WT	Plate_4	12.824657	8.463762
F8	7	170	WT	Plate_4	14.964515	4.5087323
D11	4	138	WT	Plate_4	13.099894	3.4160411
D10	20	103	WT	Plate_4	14.826669	7.009036
G9	14	148	WT	Plate_4	15.591732	5.4231815
F10	21	154	WT	Plate_4	14.219225	6.110132
E9	9	113	WT	Plate_4	11.602748	5.070452
D3	3	144	WT	Plate_4	12.79229	5.8159604
E8	24	131	WT	Plate_4	12.872041	5.5153146
F7	19	157	WT	Plate_4	14.85818	7.257751
G8	5	126	WT	Plate_4	11.326616	5.323474
C8	10	96	Null	Plate_4	12.98036	7.216396
F8	18	170	WT	Plate_4	15.17802	2.7045424
E3	2	124	WT	Plate_4	11.193918	4.2032647
E8	8	131	WT	Plate_4	13.140866	4.4305983
E4	17	192	WT	Plate_4	14.554409	6.3671308
D11	9	138	WT	Plate_4	11.273404	4.586421
G4	9	176	WT	Plate_4	13.91069	3.5489323
G5	11	133	WT	Plate_4	14.365347	7.245677
F8	22	170	WT	Plate_4	15.474314	2.565634
F4	17	127	WT	Plate_4	11.15112	3.87896
E6	1	124	WT	Plate_4	12.55066	5.054768
G6	16	114	WT	Plate_4	14.674353	3.5881832
G11	13	118	Null	Plate_4	14.606064	6.4141917
G6	21	114	WT	Plate_4	12.748065	8.172006
G2	10	159	WT	Plate_4	14.541697	4.1723557
C4	21	102	WT	Plate_4	11.553389	7.200166
D3	13	144	WT	Plate_4	14.675212	2.962753
C4	11	102	WT	Plate_4	9.766573	3.0175664
D7	15	125	WT	Plate_4	11.397851	4.3823056
D8	21	96	Null	Plate_4	15.299976	4.490667
D4	21	144	WT	Plate_4	14.060539	5.517302
F3	5	117	WT	Plate_4	14.020759	1.8232604
B7	9	124	WT	Plate_4	12.093691	6.015416
B5	19	124	WT	Plate_4	9.187181	3.278342
G11	12	118	Null	Plate_4	14.12521	4.2242246
B2	9	111	WT	Plate_4	11.992373	7.7101917
E7	25	142	WT	Plate_4	11.208576	4.056893
D9	9	97	WT	Plate_4	12.680058	7.427358
E4	15	192	WT	Plate_4	11.782363	5.920313
F8	22	170	WT	Plate_4	14.924108	5.379583
B7	1	124	WT	Plate_4	13.25816	3.1414084
B4	2	97	WT	Plate_4	11.263435	6.2040315
F10	6	154	WT	Plate_4	12.508235	4.2568426
F5	23	140	WT	Plate_4	14.184577	5.6428385
B7	24	124	WT	Plate_4	14.9228325	5.576057
D3	1	144	WT	Plate_4	13.57181	5.028847
G4	12	176	WT	Plate_4	9.501371	3.210843
F2	12	136	WT	Plate_4	11.71992	7.3847976
G2	12	159	WT	Plate_4	13.449019	3.1506696
E9	19	113	WT	Plate_4	11.496868	3.8766131
B10	11	83	WT	Plate_4	14.994984	5.2467384
G4	8	176	WT	Plate_4	14.932113	7.1593485
G2	7	159	WT	Plate_4	12.698514	4.9929223
E2	18	113	WT	Plate_4	14.769934	4.2598367
G6	18	114	WT	Plate_4	13.682774	5.432389
B2	19	111	WT	Plate_4	15.034309	7.1720037
E4	5	192	WT	Plate_4	13.905943	2.3460577
D11	10	138	WT	Plate_4	14.011201	6.3267827
C10	21	90	WT	Plate_4	11.734409	4.716323
F6	10	139	WT	Plate_4	12.069145	5.4485407
F6	2	139	WT	Plate_4	13.729649	1.8005824
F4	19	127	WT	Plate_4	13.928773	7.1946607
F7	18	157	WT	Plate_4	12.186491	7.323846
E5	2	136	WT	Plate_4	11.99441	4.9895315
D4	6	144	WT	Plate_4	12.0930195	6.9891057
B9	3	132	WT	Plate_4	10.477413	3.999089
G9	22	148	WT	Plate_4	14.698357	7.2846985
E6	12	124	WT	Plate_4	13.054609	7.8158107
C2	6	140	Null	Plate_4	13.609888	2.5376534
D7	23	125	WT	Plate_4	11.608539	7.020233
G5	1	133	WT	Plate_4	10.93527	5.198206
B11	20	101	WT	Plate_4	14.515252	2.3140337
B11	13	101	WT	Plate_4	11.946401	6.142106
E11	17	145	WT	Plate_4	12.833105	6.3226724
D5	20	90	Null	Plate_4	14.478781	7.290203
B5	15	124	WT	Plate_4	12.178546	6.2164145
E7	13	142	WT	Plate_4	11.185306	5.599578
E2	23	113	WT	Plate_4	13.448695	7.9884353
D4	9	144	WT	Plate_4	11.653088	4.6739855
F7	3	157	WT	Plate_4	14.7732725	4.4000187
E11	11	145	WT	Plate_4	14.881143	4.615957
B9	14	132	WT	Plate_4	14.535192	2.3984818
D10	6	103	WT	Plate_4	11.266266	6.998933
G9	10	148	WT	Plate_4	15.669455	3.9034657
G6	24	114	WT	Plate_4	15.013331	6.0843644
C4	21	102	WT	Plate_4	13.46236	3.6131032
B2	8	111	WT	Plate_4	12.739358	4.9656954
B6	6	102	WT	Plate_4	12.702143	6.198009
B3	1	133	WT	Plate_4	12.701258	6.0427704
G7	9	146	WT	Plate_4	15.459731	5.5788045
G4	25	176	WT	Plate_4	15.230717	4.7206616
F11	21	114	Null	Plate_4	11.085227	5.097794
B7	12	124	WT	Plate_4	11.36654	7.0920897
C10	10	90	WT	Plate_4	15.438678	2.7977946
G4	17	176	WT	Plate_4	14.916734	6.4455433
B3	3	133	WT	Plate_4	14.636224	2.4785187
B10	14	83	WT	Plate_4	15.304007	2.9985573
G4	20	176	WT	Plate_4	13.061887	7.167181
F9	5	149	WT	Plate_4	13.300299	7.469665
G5	12	133	WT	Plate_4	14.350759	4.7511177
C7	25	98	WT	Plate_4	13.305908	3.3231034
B11	18	101	WT	Plate_4	12.833087	8.360195
G9	7	148	WT	Plate_4	14.156728	2.540278
G2	6	159	WT	Plate_4	15.550225	3.504158
D4	13	144	WT	Plate_4	13.518867	7.0262933
F3	12	117	WT	Plate_4	15.40889	5.4864655
C4	15	102	WT	Plate_4	11.648615	6.4312515
C3	9	112	WT	Plate_4	14.413845	5.0534053
E6	6	124	WT	Plate_4	11.988583	6.489943
F6	7	139	WT	Plate_4	13.422927	6.8785458
C6	24	67	WT	Plate_4	14.724876	3.1517644
B9	3	132	WT	Plate_4	11.85888	2.9862354
E11	20	145	WT	Plate_4	14.176467	3.8493042
B7	2	124	WT	Plate_4	13.933007	5.9304986
C5	7	111	Null	Plate_4	12.102803	3.0133314
E7	6	142	WT	Plate_4	11.868208	4.27886
G7	8	146	WT	Plate_4	15.116591	5.966236
G2	7	159	WT	Plate_4	10.600021	5.301923
C5	19	111	Null	Plate_4	9.201889	3.3148892
F10	2	154	WT	Plate_4	10.993009	7.0139723
E6	4	124	WT	Plate_4	14.526028	3.9713151
D4	13	144	WT	Plate_4	14.122798	2.8716254
E4	1	192	WT	Plate_4	11.095237	6.372274
B3	24	133	WT	Plate_4	11.4097595	6.6709385
F6	19	139	WT	Plate_4	13.216179	5.102448
C5	8	111	Null	Plate_4	11.136231	5.1162887
E9	7	113	WT	Plate_4	9.519633	3.4675348
D4	19	144	WT	Plate_4	13.417311	7.1701837
F10	17	154	WT	Plate_4	14.71623	4.950029
E5	9	136	WT	Plate_4	11.754311	4.9531612
B9	16	132	WT	Plate_4	14.574091	7.4478006
D6	21	126	WT	Plate_4	11.573943	6.7649226
D5	15	90	Null	Plate_4	15.455694	3.5423875
C8	9	96	Null	Plate_4	12.829083	6.063268
G11	15	118	Null	Plate_4	15.671478	4.643956
E9	2	113	WT	Plate_4	12.26504	6.058172
B8	1	125	WT	Plate_4	11.33226	7.1902537
F6	18	139	WT	Plate_4	12.440327	7.192175
G7	1	146	WT	Plate_4	13.898154	3.9044275
G3	1	150	WT	Plate_4	12.240913	7.185254
G7	21	146	WT	Plate_4	11.965822	5.9437675
E6	1	124	WT	Plate_4	13.446154	1.7219013
G11	21	118	Null	Plate_4	13.148047	6.1110005
G4	17	176	WT	Plate_4	12.277336	6.4606714
F9	11	149	WT	Plate_4	15.378382	4.273483
G11	13	118	Null	Plate_4	13.816996	6.333368
B4	18	97	WT	Plate_4	14.389833	2.9886234
F5	8	140	WT	Plate_4	13.564456	6.931764
E2	22	113	WT	Plate_4	13.043511	6.27082
F2	6	136	WT	Plate_4	14.10693	2.9555933
G3	13	150	WT	Plate_4	13.076401	5.135863
B10	19	83	WT	Plate_4	11.74976	6.5410047
B7	21	124	WT	Plate_4	12.825521	4.6071377
B3	4	133	WT	Plate_4	12.303118	6.0686655
C9	4	91	WT	Plate_4	12.363253	4.5930505
E3	2	124	WT	Plate_4	14.670412	5.4732075
E5	1	136	WT	Plate_4	12.739042	5.4074717
F4	15	127	WT	Plate_4	14.7187195	4.8782687
B6	21	102	WT	Plate_4	14.059389	6.2422466
G8	6	126	WT	Plate_4	13.71109	5.636481
B6	9	102	WT	Plate_4	13.012961	6.0627475
B2	1	111	WT	Plate_4	15.347014	5.8276086
D4	8	144	WT	Plate_4	12.651248	3.655672
F11	20	114	Null	Plate_4	14.361618	6.614131
E3	7	124	WT	Plate_4	12.491813	5.785186
E11	25	145	WT	Plate_4	14.751175	2.6332092
D3	13	144	WT	Plate_4	14.522274	3.3823671
C10	7	90	WT	Plate_4	12.822491	5.2593064
B3	24	133	WT	Plate_4	12.871846	7.2015033
G2	20	159	WT	Plate_4	13.527848	7.87524
G3	15	150	WT	Plate_4	14.836326	6.11145
G3	11	150	WT	Plate_4	14.053984	3.597719
G4	23	176	WT	Plate_4	11.306265	4.270553
C2	22	140	Null	Plate_4	12.054972	4.439455
F11	10	114	Null	Plate_4	11.160961	1.8381476
D7	4	125	WT	Plate_4	13.796599	5.715552
G7	2	146	WT	Plate_4	13.908212	2.4947073
B11	20	101	WT	Plate_4	11.71253	5.104046
B8	22	125	WT	Plate_4	11.131055	4.763615
C11	6	95	WT	Plate_4	11.147357	2.2459471
F9	4	149	WT	Plate_4	12.295277	6.839838
F9	20	149	WT	Plate_4	14.226461	5.2699757
E2	22	113	WT	Plate_4	13.713182	2.4936535
C8	19	96	Null	Plate_4	15.053011	6.6077414
B11	8	101	WT	Plate_4	11.4334755	3.995233
D6	22	126	WT	Plate_4	11.807297	7.629024
F9	9	149	WT	Plate_4	15.166865	6.7964563
F9	1	149	WT	Plate_4	13.173871	5.4648676
E6	19	124	WT	Plate_4	11.8046465	5.3366485
D6	10	126	WT	Plate_4	14.299218	3.6356492
F5	10	140	WT	Plate_4	14.599	4.850139
C11	12	95	WT	Plate_4	15.5431595	5.449622
D3	15	144	WT	Plate_4	14.002272	7.119794
C3	24	112	WT	Plate_4	13.644185	6.7815447
D11	8	138	WT	Plate_4	13.12443	6.117703
B3	1	133	WT	Plate_4	13.703677	1.723678
E4	10	192	WT	Plate_4	13.624811	2.0433562
D8	3	96	Null	Plate_4	14.255153	5.2462153
G8	14	126	WT	Plate_4	13.250457	7.813733
B4	2	97	WT	Plate_4	12.761201	4.0851603
B5	19	124	WT	Plate_4	13.480965	6.688775
D5	14	90	Null	Plate_4	11.803682	4.3459544
B9	3	132	WT	Plate_4	11.420821	5.820134
F7	11	157	WT	Plate_4	11.556735	3.3650796
B2	4	111	WT	Plate_4	11.10711	6.9523783
D10	3	103	WT	Plate_4	12.570712	4.956317
F4	1	127	WT	Plate_4	12.732416	3.2111623
F4	9	127	WT	Plate_4	11.234851	6.158257
F5	21	140	WT	Plate_4	13.679761	7.686884
G10	6	121	WT	Plate_4	11.134204	1.8914412
G7	23	146	WT	Plate_4	12.648948	3.0831861
E3	20	124	WT	Plate_4	12.875138	4.6274586
F2	6	136	WT	Plate_4	15.261894	5.635337
B8	15	125	WT	Plate_4	14.038554	6.9718947
F10	17	154	WT	Plate_4	15.507413	3.6614873
C9	4	91	WT	Plate_4	14.43656	2.6338627
E6	6	124	WT	Plate_4	14.198433	2.9678833
F4	1	127	WT	Plate_4	11.162357	6.477823
F6	25	139	WT	Plate_4	15.531256	3.770706
C5	10	111	Null	Plate_4	12.129999	8.308031
G4	2	176	WT	Plate_4	14.204111	4.0441194
F9	5	149	WT	Plate_4	13.509039	6.0094757
D7	6	125	WT	Plate_4	14.039634	5.6111274
C7	2	98	WT	Plate_4	11.978196	4.3191895
E7	2	142	WT	Plate_4	11.847757	4.579976
B3	10	133	WT	Plate_4	15.056233	6.38879
F4	18	127	WT	Plate_4	11.615912	6.6853557
D11	8	138	WT	Plate_4	11.971083	4.5474343
E8	23	131	WT	Plate_4	15.190932	3.5001707
B6	3	102	WT	Plate_4	13.946235	5.459463
B11	16	101	WT	Plate_4	14.930567	7.0002303
D5	8	90	Null	Plate_4	9.824126	3.1436846
D7	23	125	WT	Plate_4	13.436082	4.749845
C5	13	111	Null	Plate_4	12.3931675	8.310741
B9	14	132	WT	Plate_4	15.452306	4.4023447
F2	19	136	WT	Plate_4	14.618194	6.4229984
D7	10	125	WT	Plate_4	11.501996	4.245879
F7	24	157	WT	Plate_4	13.273185	3.9566646
E10	1	88	WT	Plate_4	13.378668	6.0772724
E8	11	131	WT	Plate_4	13.274878	5.5226355
F7	6	157	WT	Plate_4	15.249848	4.197169
F3	18	117	WT	Plate_4	13.2333355	1.9735807
C4	20	102	WT	Plate_4	14.36073	4.281065
C2	4	140	Null	Plate_4	12.711366	7.1049266
D3	10	144	WT	Plate_4	14.375411	6.146945
C7	19	98	WT	Plate_4	12.75892	8.189064
G8	2	126	WT	Plate_4	14.284918	5.322176
B7	14	124	WT	Plate_4	11.28495	4.2051873
F8	3	170	WT	Plate_4	10.424636	4.260152
B9	19	132	WT	Plate_4	13.688806	3.5355113
B3	12	133	WT	Plate_4	15.2462845	5.9581356
B5	4	124	WT	Plate_4	14.700786	3.2099516
F6	19	139	WT	Plate_4	15.1509495	3.1357377
E3	2	124	WT	Plate_4	14.808504	4.369187
D11	5	138	WT	Plate_4	13.992297	6.4341407
D7	4	125	WT	Plate_4	12.965936	8.064385
D3	16	144	WT	Plate_4	12.749325	6.844623
B5	18	124	WT	Plate_4	11.532376	7.3092394
F3	7	117	WT	Plate_4	13.810895	2.1311905
G6	3	114	WT	Plate_4	9.782921	3.5212297
G10	8	121	WT	Plate_4	15.174276	6.4480762
E5	8	136	WT	Plate_4	12.636058	4.272289
G5	10	133	WT	Plate_4	11.333721	7.5032334
C8	8	96	Null	Plate_4	11.034682	4.420686
D5	9	90	Null	Plate_4	12.564786	2.4416776
D10	16	103	WT	Plate_4	12.042076	5.0879173
D3	5	144	WT	Plate_4	14.227581	5.856071
B4	4	97	WT	Plate_4	13.165372	7.775153
E11	14	145	WT	Plate_4	13.52796	4.355414
C10	1	90	WT	Plate_4	8.811042	3.1078079
G10	3	121	WT	Plate_4	15.074368	5.0813203
C7	19	98	WT	Plate_4	15.248417	4.7696266
E11	15	145	WT	Plate_4	13.195638	2.5812542
C10	12	90	WT	Plate_4	11.5296955	3.0410028
F7	16	157	WT	Plate_4	14.751565	6.251139
F11	13	114	Null	Plate_4	12.811282	2.320031
E3	14	124	WT	Plate_4	11.099519	6.3675804
E8	10	131	WT	Plate_4	12.71654	6.37115
C10	20	90	WT	Plate_4	12.887017	7.005044
B7	17	124	WT	Plate_4	12.929389	7.465707
B3	1	133	WT	Plate_4	15.199857	3.2025802
C4	2	102	WT	Plate_4	12.369079	6.340292
E11	11	145	WT	Plate_4	13.748593	4.4062495
C5	8	111	Null	Plate_4	13.6788845	7.100457
E10	9	88	WT	Plate_4	10.291201	3.3731875
D6	14	126	WT	Plate_4	14.99398	3.4799974
B8	18	125	WT	Plate_4	10.629037	4.592463
G4	12	176	WT	Plate_4	11.542678	5.956719
G7	7	146	WT	Plate_4	12.718724	5.161649
E11	17	145	WT	Plate_4	11.721235	7.210877
C9	19	91	WT	Plate_4	10.855541	5.7804894
G3	21	150	WT	Plate_4	12.911356	7.5959115
G7	22	146	WT	Plate_4	14.563986	6.9335165
C11	7	95	WT	Plate_4	14.561376	3.2726033
E2	25	113	WT	Plate_4	11.934223	5.497081
F7	16	157	WT	Plate_4	13.97135	6.79579
G9	5	148	WT	Plate_4	13.329326	7.891443
E8	11	131	WT	Plate_4	12.439785	2.6956334
E5	19	136	WT	Plate_4	13.837977	7.0079045
B3	2	133	WT	Plate_4	13.575357	2.3715186
G5	1	133	WT	Plate_4	15.22622	5.62625
C3	21	112	WT	Plate_4	11.140877	2.2550757
F3	20	117	WT	Plate_4	13.961585	7.4068437
E4	7	192	WT	Plate_4	14.925283	4.5753493
D2	14	69	Null	Plate_4	13.304395	5.983247
D11	3	138	WT	Plate_4	13.187574	6.587625
D3	3	144	WT	Plate_4	13.427491	6.160712
C6	11	67	WT	Plate_4	11.233445	3.8027997
E3	22	124	WT	Plate_4	11.707699	5.0121183
F10	17	154	WT	Plate_4	15.242243	4.9133115
D2	24	69	Null	Plate_4	15.801643	4.7664857
E4	18	192	WT	Plate_4	12.728179	6.663211
F10	14	154	WT	Plate_4	12.142208	4.145504
F4	22	127	WT	Plate_4	10.944051	4.3299274
E5	1	136	WT	Plate_4	14.463197	3.9688952
B11	2	101	WT	Plate_4	11.126533	1.9768164
D6	20	126	WT	Plate_4	12.265851	5.6360765
C3	7	112	WT	Plate_4	13.498556	6.2241426
B9	23	132	WT	Plate_4	12.685467	8.036035
D7	1	125	WT	Plate_4	12.330396	5.350401
B10	3	83	WT	Plate_4	14.736619	2.4704175
D11	21	138	WT	Plate_4	12.812242	4.0461636
D10	11	103	WT	Plate_4	10.569539	3.6182625
F2	11	136	WT	Plate_4	8.889732	3.1159234
E2	14	113	WT	Plate_4	12.917018	3.9571507
F2	14	136	WT	Plate_4	13.321204	3.947753
E4	2	192	WT	Plate_4	12.298972	5.958388
F6	2	139	WT	Plate_4	13.430205	3.0148315
D3	5	144	WT	Plate_4	13.459119	6.5182757
F9	8	149	WT	Plate_4	10.896193	5.005752
G3	15	150	WT	Plate_4	14.428726	4.517687
E7	21	142	WT	Plate_4	11.09357	5.2566013
E3	20	124	WT	Plate_4	13.244889	1.83081
F2	23	136	WT	Plate_4	14.9411745	3.5421774
D2	10	69	Null	Plate_4	12.735268	7.914769
D8	22	96	Null	Plate_4	13.665009	6.9887404
F7	14	157	WT	Plate_4	12.443384	6.9976707
D10	23	103	WT	Plate_4	12.504566	7.307943
D5	20	90	Null	Plate_4	14.073592	6.212243
B3	25	133	WT	Plate_4	11.32991	7.372627
C11	10	95	WT	Plate_4	10.919092	3.5903413
D5	21	90	Null	Plate_4	13.575176	5.1764016
F8	20	170	WT	Plate_4	16.101156	5.8425035
E4	1	192	WT	Plate_4	11.321151	2.2831123
E7	6	142	WT	Plate_4	11.981776	4.236923
E5	2	136	WT	Plate_4	13.804697	2.4847128
B3	8	133	WT	Plate_4	12.748026	5.6085424
E3	13	124	WT	Plate_4	12.82204	5.837616
F9	22	149	WT	Plate_4	14.655534	6.378356
C2	19	140	Null	Plate_4	11.9063635	7.713944
F9	23	149	WT	Plate_4	12.343113	5.359504
E7	9	142	WT	Plate_4	11.952859	7.0125675
B5	25	124	WT	Plate_4	12.464867	7.62222
G4	7	176	WT	Plate_4	12.398104	4.819556
C2	5	140	Null	Plate_4	12.500341	7.9636106
B10	19	83	WT	Plate_4	12.575955	5.9037843
E11	11	145	WT	Plate_4	13.535388	5.458914
G8	3	126	WT	Plate_4	13.663527	6.4379144
F2	19	136	WT	Plate_4	15.337482	5.221697
D6	7	126	WT	Plate_4	13.0069275	7.199549
C2	15	140	Null	Plate_4	13.819619	6.1810894
D11	20	138	WT	Plate_4	12.268274	6.800356
B9	19	132	WT	Plate_4	14.799951	6.06362
F7	11	157	WT	Plate_4	9.799149	3.5599592
G3	17	150	WT	Plate_4	10.819042	4.14659
B9	22	132	WT	Plate_4	12.479877	5.8739676
G4	18	176	WT	Plate_4	14.122909	7.0406
G11	3	118	Null	Plate_4	12.627111	7.3096595
B10	4	83	WT	Plate_4	13.742515	6.2443776
D5	5	90	Null	Plate_4	14.297373	6.2069783
E7	18	142	WT	Plate_4	14.751436	3.2197647
F3	18	117	WT	Plate_4	15.070652	7.1307907
E4	14	192	WT	Plate_4	11.198439	1.851671
F10	20	154	WT	Plate_4	14.700468	6.5878305
E8	20	131	WT	Plate_4	12.0939665	8.433848
G6	16	114	WT	Plate_4	14.417425	3.449859
B11	14	101	WT	Plate_4	15.128382	4.745962
G5	12	133	WT	Plate_4	12.436968	5.206111
E3	12	124	WT	Plate_4	15.199051	5.387198
D11	18	138	WT	Plate_4	11.760994	6.1443357
G9	15	148	WT	Plate_4	14.602503	7.033337
B3	7	133	WT	Plate_4	13.628962	5.843274
G10	18	121	WT	Plate_4	14.795906	3.9633608
G7	21	146	WT	Plate_4	13.4632845	7.570321
E7	24	142	WT	Plate_4	12.146359	7.524817
G2	2	159	WT	Plate_4	14.871468	6.663307
E5	10	136	WT	Plate_4	13.6915865	4.5877953
C8	9	96	Null	Plate_4	14.518484	6.3877177
C9	9	91	WT	Plate_4	13.633685	5.104959
G6	16	114	WT	Plate_4	13.215155	5.0663543
E4	6	192	WT	Plate_4	12.555054	7.5952206
F4	19	127	WT	Plate_4	15.491829	4.4718957
E6	8	124	WT	Plate_4	13.90137	6.9733067
D11	17	138	WT	Plate_4	12.586328	5.756066
G2	18	159	WT	Plate_4	14.696291	6.354335
F8	7	170	WT	Plate_4	11.14849	1.8679994
F10	3	154	WT	Plate_4	12.701166	8.021795
G11	23	118	Null	Plate_4	11.393664	7.496767
E3	13	124	WT	Plate_4	11.265844	4.98284
F5	4	140	WT	Plate_4	13.014162	3.5964305
G9	14	148	WT	Plate_4	15.279898	4.366816
F5	21	140	WT	Plate_4	12.914338	5.223074
G2	19	159	WT	Plate_4	12.268038	5.4474325
D8	14	96	Null	Plate_4	9.538768	3.3724577
D3	1	144	WT	Plate_4	12.528962	8.269004
G2	3	159	WT	Plate_4	9.763959	3.5448308
E3	12	124	WT	Plate_4	14.046254	4.004487
F2	11	136	WT	Plate_4	14.342549	5.124914
G8	12	126	WT	Plate_4	12.908721	7.785028
G3	14	150	WT	Plate_4	14.179122	7.033554
C6	4	67	WT	Plate_4	14.234872	5.2639875
B7	17	124	WT	Plate_4	12.16078	6.277662
G9	8	148	WT	Plate_4	14.986532	6.767029
B6	17	102	WT	Plate_4	14.485196	2.3454041
G8	17	126	WT	Plate_4	12.177761	6.091933
E8	1	131	WT	Plate_4	11.514527	5.6398125
B10	8	83	WT	Plate_4	14.752623	3.4369736
G5	4	133	WT	Plate_4	9.551855	3.3470876
F2	14	136	WT	Plate_4	12.482855	7.268012
F5	24	140	WT	Plate_4	12.252661	5.4302363
G6	23	114	WT	Plate_4	12.9823675	5.264814
B2	2	111	WT	Plate_4	9.849978	3.5680327
E6	17	124	WT	Plate_4	15.05452	3.5997527
E2	25	113	WT	Plate_4	11.722231	5.8501234
B5	10	124	WT	Plate_4	8.876505	3.1222014
B2	5	111	WT	Plate_4	12.8228445	2.1930926
G11	14	118	Null	Plate_4	11.163855	2.15333
G4	3	176	WT	Plate_4	15.400961	5.8014545
B8	10	125	WT	Plate_4	15.350831	5.12246
B7	4	124	WT	Plate_4	11.629122	5.7502904
B4	20	97	WT	Plate_4	13.943925	2.386804
C8	22	96	Null	Plate_4	14.735199	3.406954
G10	18	121	WT	Plate_4	14.964757	5.028669
F7	7	157	WT	Plate_4	12.15978	8.199372
C3	3	112	WT	Plate_4	11.105253	1.8702797
D9	16	97	WT	Plate_4	14.504265	6.9163322
D11	12	138	WT	Plate_4	11.857896	8.148897
B8	21	125	WT	Plate_4	13.228081	7.2002735
E9	3	113	WT	Plate_4	12.258689	2.7410285
C10	12	90	WT	Plate_4	11.198577	4.167438
B11	16	101	WT	Plate_4	13.478081	7.46683
C2	25	140	Null	Plate_4	14.38389	6.530397
C9	18	91	WT	Plate_4	13.886502	3.2162735
D5	5	90	Null	Plate_4	12.593293	4.281309
G11	8	118	Null	Plate_4	13.705854	7.6992216
E3	5	124	WT	Plate_4	13.469711	6.752884
C5	24	111	Null	Plate_4	15.562372	3.0417688
C11	11	95	WT	Plate_4	11.88578	7.3277464
F9	8	149	WT	Plate_4	11.36024	1.9837747
D4	8	144	WT	Plate_4	11.963021	6.8518906
G3	24	150	WT	Plate_4	14.8415785	4.706965
B7	13	124	WT	Plate_4	12.53773	4.670858
D6	17	126	WT	Plate_4	10.29217	3.7936552
B2	11	111	WT	Plate_4	14.687333	6.73476
E11	22	145	WT	Plate_4	15.124039	5.2817097
D7	10	125	WT	Plate_4	11.2097845	6.4682436
G4	13	176	WT	Plate_4	11.12304	4.82797
E11	15	145	WT	Plate_4	14.2582445	4.84179
F5	16	140	WT	Plate_4	12.766733	5.318389
F2	4	136	WT	Plate_4	12.306355	4.7898574
F10	6	154	WT	Plate_4	14.733432	3.6480339
G8	9	126	WT	Plate_4	13.668342	5.866413
F10	2	154	WT	Plate_4	12.449244	6.07298
C4	4	102	WT	Plate_4	9.142238	3.147761
D9	7	97	WT	Plate_4	13.0676565	8.351199
C5	8	111	Null	Plate_4	12.564588	7.726177
B5	13	124	WT	Plate_4	12.675275	3.0298169
F2	18	136	WT	Plate_4	13.851065	3.8812366
D11	8	138	WT	Plate_4	10.248858	4.0573688
G10	2	121	WT	Plate_4	15.073213	4.7987676
D9	13	97	WT	Plate_4	14.319344	5.8113046
F4	1	127	WT	Plate_4	15.006465	4.5837526
B8	5	125	WT	Plate_4	12.796541	1.9263088
G11	5	118	Null	Plate_4	14.706212	4.7575274
F11	12	114	Null	Plate_4	15.047023	6.3524814
E2	22	113	WT	Plate_4	15.304899	5.3473377
B6	11	102	WT	Plate_4	11.174984	2.3014302
F11	13	114	Null	Plate_4	15.647271	3.9527864
D7	18	125	WT	Plate_4	15.413752	2.9511542
C2	18	140	Null	Plate_4	15.193115	2.6348245
B2	11	111	WT	Plate_4	9.892078	8.811053
E6	22	124	WT	Plate_4	14.94974	4.593998
F7	3	157	WT	Plate_4	13.21345	8.082962
C8	12	96	Null	Plate_4	11.159959	1.8676909
G3	10	150	WT	Plate_4	15.550719	5.1852593
C2	20	140	Null	Plate_4	12.592613	6.46268
F11	15	114	Null	Plate_4	14.584539	2.9242141
D8	11	96	Null	Plate_4	14.247314	4.7773943
F2	9	136	WT	Plate_4	12.023043	6.924908
F5	11	140	WT	Plate_4	14.27477	6.0756726
E3	24	124	WT	Plate_4	13.48015	7.201935
E9	10	113	WT	Plate_4	11.63098	4.8045917
F6	1	139	WT	Plate_4	11.949071	7.9444766
F11	19	114	Null	Plate_4	11.498528	5.009284
B9	16	132	WT	Plate_4	14.192801	4.577394
G9	12	148	WT	Plate_4	14.744653	5.601779
F7	14	157	WT	Plate_4	11.944333	5.8552637
C2	22	140	Null	Plate_4	13.70823	1.9443069
D11	23	138	WT	Plate_4	11.381498	7.499288
D2	8	69	Null	Plate_4	14.41917	5.708432
D3	18	144	WT	Plate_4	13.915003	3.7499998
F6	7	139	WT	Plate_4	12.613846	6.0289507
C4	20	102	WT	Plate_4	11.471069	7.8079
G10	24	121	WT	Plate_4	12.402531	6.3636394
E11	24	145	WT	Plate_4	14.968999	6.2912784
G3	21	150	WT	Plate_4	14.34161	2.6333601
F7	21	157	WT	Plate_4	14.243553	4.034833
C10	17	90	WT	Plate_4	13.313814	4.8912487
G3	13	150	WT	Plate_4	11.963502	3.991429
