Metadata_Plate	Metadata_Site	Metadata_Well	Metadata_genotype	Metadata_number_of_singlecells	UMAP0	UMAP1
Plate_3	1	D12	Null	623	2.6622982	0.32743242
Plate_3_prime	23	D2	WT	44	-1.9727113	-1.9788809
Plate_3	25	C11	Null	281	3.2509296	-1.6589904
Plate_3_prime	15	F11	Null	100	3.256569	-0.57129407
Plate_5	16	F10	Null	152	-0.8992348	1.2533275
Plate_3_prime	25	C3	WT	138	1.4988214	2.5662236
Plate_3_prime	19	B11	Null	53	2.340062	2.35363
Plate_3	3	C12	Null	570	4.1445265	0.3821324
Plate_3	13	B2	WT	139	-0.17217243	0.004426426
Plate_5	10	E3	WT	122	1.7629241	-2.9047828
Plate_5	12	G3	WT	121	0.91429275	-1.518301
Plate_3_prime	22	G2	WT	94	1.8289635	-2.673207
Plate_5	18	E11	Null	185	-0.83755594	1.4625286
Plate_5	9	C12	Null	119	1.3037875	-2.9185374
Plate_3_prime	23	C10	Null	45	-1.7211529	-1.2310121
Plate_3	24	D4	WT	636	2.1254036	-1.8879743
Plate_5	20	C10	Null	125	0.97778535	-3.217928
Plate_3	18	G10	Null	117	0.7340616	2.8214765
Plate_3_prime	9	G9	Null	44	2.2121644	-3.3093014
Plate_5	8	G3	WT	121	1.9826272	-2.2511337
Plate_3	18	D12	Null	623	2.5341032	0.77053654
Plate_5	17	C9	Null	156	2.693506	-2.171053
Plate_3	17	D10	Null	135	-2.3108785	-1.9279511
Plate_3	16	C11	Null	281	1.8891895	1.3197219
Plate_3_prime	18	C9	Null	42	2.3034515	-2.4946446
Plate_3_prime	2	C9	Null	42	1.4719534	-0.24329995
Plate_3	17	D4	WT	636	-2.6248338	-1.5292236
Plate_5	20	F2	WT	111	3.6193335	-2.0929797
Plate_3	6	C1	WT	67	0.8607818	-3.3310015
Plate_5	16	F11	Null	135	-1.0874634	0.13600598
Plate_3	25	E12	Null	607	3.3929076	0.95313203
Plate_3	14	E10	Null	118	1.7741574	-2.4748795
Plate_3	4	F9	Null	71	0.5919062	-1.9716651
Plate_3	10	C9	Null	61	0.24626403	1.4988254
Plate_3_prime	5	C1	WT	33	1.9315819	-3.6209168
Plate_3	16	D12	Null	623	4.313936	-0.21581753
Plate_5	6	E12	Null	115	1.57569	2.721053
Plate_3	15	G10	Null	117	0.49883616	0.01525157
Plate_5	20	E11	Null	185	0.4233076	-2.7200449
Plate_3_prime	23	F11	Null	100	1.9326069	0.08947889
Plate_3	3	F4	WT	438	1.017931	-1.6207197
Plate_3	24	E11	Null	331	3.4811096	-1.4018207
Plate_3	2	B4	WT	559	2.6899312	2.3274815
Plate_3_prime	5	E12	Null	328	2.8286612	-2.526325
Plate_3	5	C4	WT	666	1.6148099	1.4187615
Plate_3_prime	16	G10	Null	72	2.7535274	-2.245218
Plate_3	14	D11	Null	216	-0.07125212	-1.9900968
Plate_3_prime	23	D12	Null	193	1.2704444	0.62811136
Plate_5	7	C10	Null	125	-1.0321362	1.0541034
Plate_3	7	C4	WT	666	2.897052	1.2030779
Plate_5	7	C2	WT	137	3.9002194	-0.4076983
Plate_5	19	C4	WT	104	-0.17856069	2.1425881
Plate_5	20	E12	Null	115	2.0755942	-3.3519378
Plate_3_prime	3	D4	WT	358	3.568609	0.5017995
Plate_3_prime	24	D3	WT	168	3.59975	-2.4159396
Plate_3	21	B3	WT	297	-1.5190854	0.32242876
Plate_5	8	F3	WT	92	2.4600928	0.27371204
Plate_3	2	F12	Null	647	2.0344446	-1.3619919
Plate_3	23	F12	Null	647	2.595813	-1.016228
Plate_3_prime	21	E10	Null	74	1.534557	1.4868835
Plate_3	8	D4	WT	636	2.1091993	-1.5357909
Plate_3	19	C3	WT	346	3.604758	-1.2483294
Plate_3	3	C4	WT	666	-2.6650786	-1.3929541
Plate_3	8	G1	WT	55	-0.6813857	1.4200159
Plate_5	17	F2	WT	111	2.8990772	1.8191004
Plate_3	25	C3	WT	346	2.1638398	-1.3474916
Plate_3	8	B2	WT	139	1.119253	2.44975
Plate_3	11	B10	Null	86	-0.50634915	0.15556012
Plate_5	3	D11	Null	178	2.810055	-0.8821688
Plate_5	12	E11	Null	185	0.48658735	2.2513926
Plate_3_prime	10	F4	WT	284	3.07135	0.34687275
Plate_5	5	D9	Null	135	1.9282678	-2.7573106
Plate_3_prime	21	B10	Null	49	3.6148088	-0.880705
Plate_3	7	E12	Null	607	-0.48122126	-0.5137028
Plate_3_prime	25	D3	WT	168	1.7066796	-2.1829774
Plate_3	20	B3	WT	297	1.9862589	1.3439342
Plate_3	15	D3	WT	305	2.8746433	0.36470237
Plate_3_prime	17	D4	WT	358	1.8170881	2.885959
Plate_3	9	E12	Null	607	0.65952533	0.923792
Plate_3	1	F11	Null	329	-0.64604384	1.75405
Plate_3	23	G11	Null	250	1.1125718	0.7038756
Plate_3_prime	8	G1	WT	27	1.6707957	-2.9924273
Plate_5	21	F12	Null	125	0.89563954	-1.0900381
Plate_3	24	B11	Null	279	2.3025746	-0.34512657
Plate_3	17	D4	WT	636	3.294247	0.63008773
Plate_3	12	E9	Null	44	1.46136	-1.9349799
Plate_3	17	E1	WT	54	0.0422747	2.3739805
Plate_3	15	E10	Null	118	2.0458624	2.1626542
Plate_5	1	G3	WT	121	2.7632325	-1.1854377
Plate_5	3	E9	Null	120	3.524166	-1.8371874
Plate_3	18	G4	WT	386	-0.22010016	1.7723551
Plate_3_prime	22	C12	Null	321	3.7698212	-1.0488085
Plate_3_prime	4	D12	Null	193	5.4385223	0.7593638
Plate_3_prime	4	B4	WT	219	2.1165888	0.74634624
Plate_3_prime	13	E4	WT	246	0.7275571	-1.095967
Plate_3	1	D3	WT	305	2.8824546	0.95967937
Plate_3_prime	13	D4	WT	358	-2.6345067	0.18165371
Plate_3_prime	12	D4	WT	358	1.5285039	1.4158366
Plate_3	17	F4	WT	438	1.4681431	0.5777103
Plate_3	23	C11	Null	281	-1.952393	-1.288817
Plate_3	17	C11	Null	281	2.5857894	0.11377449
Plate_3_prime	12	D3	WT	168	1.9784101	-1.3790156
Plate_3	18	D4	WT	636	0.08286297	-0.8937807
Plate_3_prime	19	D12	Null	193	2.960603	0.23234884
Plate_3	20	E12	Null	607	2.179409	2.8559499
Plate_3	21	C11	Null	281	-1.6014358	0.47922677
Plate_3	11	B12	Null	531	3.1168494	-0.8240534
Plate_5	18	D4	WT	102	2.6894486	-1.3679734
Plate_3_prime	25	E4	WT	246	3.191124	0.36616418
Plate_3	23	G12	Null	481	3.4980228	-0.3283385
Plate_3	25	B4	WT	559	3.3308318	-2.931236
Plate_3_prime	13	F2	WT	91	1.3331974	-0.43699327
Plate_3_prime	8	F2	WT	91	1.214434	-1.6319946
Plate_5	14	E12	Null	115	1.9359672	0.35699388
Plate_3	8	C10	Null	136	1.7937341	-1.7676572
Plate_3	23	G4	WT	386	2.8377168	-2.1618865
Plate_5	12	B10	Null	155	2.5759878	-1.6851357
Plate_3	14	D12	Null	623	1.5809368	2.2970705
Plate_3	23	E3	WT	168	2.1661174	-1.2710379
Plate_5	15	F10	Null	152	0.7543073	2.9582267
Plate_3_prime	25	F4	WT	284	3.517224	-2.0899138
Plate_5	19	C10	Null	125	-0.5158473	-0.98633265
Plate_3	2	D12	Null	623	2.5166504	-1.3541963
Plate_3	11	C2	WT	175	0.46408865	-2.02753
Plate_3_prime	20	B12	Null	200	1.6226555	-2.671364
Plate_5	17	G2	WT	125	2.7741358	1.5139828
Plate_3	14	G1	WT	55	1.4166929	-0.09641289
Plate_3_prime	20	G12	Null	187	1.4117216	-2.5227587
Plate_3	5	C12	Null	570	-0.23103338	1.8314979
Plate_5	11	B4	WT	112	1.1362094	-1.3722578
Plate_3_prime	22	C12	Null	321	2.7238905	-1.6411695
Plate_3_prime	19	E2	WT	60	3.1089337	-0.76532084
Plate_5	12	F11	Null	135	1.4253634	-1.310359
Plate_5	1	F11	Null	135	1.3654971	2.9120195
Plate_3_prime	4	D11	Null	100	1.8644415	-1.3551819
Plate_3	7	C12	Null	570	-1.0714638	-0.36351207
Plate_3	6	F12	Null	647	3.5919027	-0.26710346
Plate_3_prime	10	G4	WT	388	0.4053888	1.2482386
Plate_3_prime	25	B12	Null	200	1.7569128	2.4059799
Plate_3	14	B1	WT	45	0.09230464	-2.4117079
Plate_5	19	B11	Null	148	2.730636	1.2812647
Plate_3_prime	17	F4	WT	284	0.14489737	0.18576105
Plate_5	8	E12	Null	115	2.362412	2.3471284
Plate_3	1	C1	WT	67	-0.67170197	1.5681393
Plate_5	6	E12	Null	115	3.0065749	-2.1425698
Plate_5	16	D3	WT	128	3.8297286	-1.2231122
Plate_3	2	F12	Null	647	0.7361901	-1.580946
Plate_3	8	G12	Null	481	0.15716155	-0.34217933
Plate_3	20	F4	WT	438	3.306488	0.85503453
Plate_3_prime	25	F3	WT	174	0.542976	-2.3822327
Plate_5	1	B3	WT	79	1.45197	-0.57452935
Plate_3	7	C12	Null	570	4.244965	-0.4969075
Plate_3	21	E11	Null	331	-1.9537051	0.18991365
Plate_3	25	F12	Null	647	2.7816243	-1.2858485
Plate_3	16	E12	Null	607	2.7959385	-0.57723016
Plate_3_prime	14	E12	Null	328	2.4417458	1.1408345
Plate_3	14	C11	Null	281	2.253152	2.0082893
Plate_3_prime	17	G11	Null	142	0.22434764	1.542078
Plate_3	17	D2	WT	152	-0.2591373	1.3630062
Plate_3	4	G11	Null	250	1.5543861	0.494805
Plate_3	19	C12	Null	570	2.613182	0.51856434
Plate_3	11	F11	Null	329	-1.1892192	1.4134281
Plate_3_prime	15	D3	WT	168	1.8652738	-2.5019991
Plate_5	3	F3	WT	92	2.1783414	-1.1912482
Plate_3	4	D4	WT	636	3.1296983	-2.3437316
Plate_3	3	E11	Null	331	2.7892387	0.102523826
Plate_3	12	E3	WT	168	-1.4601598	0.62378013
Plate_3	11	B4	WT	559	-1.3821373	-1.5002928
Plate_3	1	F11	Null	329	1.0037037	0.43019706
Plate_3_prime	25	G4	WT	388	0.924357	1.1457833
Plate_3	4	F4	WT	438	3.1748796	-0.13691562
Plate_3_prime	15	F3	WT	174	1.9129909	-2.6624248
Plate_3	22	B11	Null	279	2.7102783	-1.7173483
Plate_3	10	E12	Null	607	4.3760576	-0.91414493
Plate_3_prime	14	F3	WT	174	1.8532861	1.8539221
Plate_3_prime	19	E10	Null	74	2.1716018	-0.56521606
Plate_5	1	D11	Null	178	2.3382497	-1.6811782
Plate_3_prime	18	C12	Null	321	4.301588	-1.3642852
Plate_3_prime	9	B12	Null	200	2.2069957	2.7123399
Plate_3	20	E9	Null	44	0.50008136	-2.6299126
Plate_5	7	G3	WT	121	1.2662493	1.6701828
Plate_5	4	F12	Null	125	0.262328	1.804676
Plate_5	10	D2	WT	98	3.2282097	-1.1407641
Plate_3	4	G12	Null	481	1.9136775	1.018691
Plate_3	21	B12	Null	531	1.886838	-1.2704569
Plate_3_prime	18	B4	WT	219	1.929283	-1.5458351
Plate_3	7	E12	Null	607	3.4595354	-0.5592609
Plate_3	11	C4	WT	666	6.7239747	1.565673
Plate_3_prime	24	B12	Null	200	1.9793961	0.5273306
Plate_5	5	E12	Null	115	1.0500652	0.66527545
Plate_3	22	F12	Null	647	-0.73192793	-1.246233
Plate_3_prime	13	B2	WT	55	-2.272123	-1.8662742
Plate_3_prime	22	C4	WT	127	5.7457495	0.99242735
Plate_5	5	C2	WT	137	1.5661324	0.24879871
Plate_3	22	E12	Null	607	3.8198175	-0.75452
Plate_3	9	D12	Null	623	2.9354079	0.45983854
Plate_3_prime	25	B4	WT	219	3.7082608	-2.3247228
Plate_3	25	D3	WT	305	4.7651477	0.914622
Plate_3	10	F4	WT	438	-1.4390925	-1.5965017
Plate_3	6	D3	WT	305	1.1115794	0.5115274
Plate_5	13	F10	Null	152	2.857362	-1.5541
Plate_3	18	B9	Null	71	-1.1531537	0.92770094
Plate_5	7	C11	Null	154	2.886085	-0.6573998
Plate_3	23	B11	Null	279	2.9815214	-0.7590999
Plate_3_prime	24	F11	Null	100	2.2316341	-2.6523798
Plate_3	2	B2	WT	139	2.2376132	-2.3830466
Plate_3	2	G4	WT	386	1.9840113	2.0869334
Plate_3	14	C12	Null	570	4.5120606	0.6552191
Plate_3	22	C12	Null	570	2.433671	1.8587971
Plate_3	16	D10	Null	135	1.1913675	-3.151993
Plate_3_prime	4	D3	WT	168	3.2040884	-3.133859
Plate_3_prime	9	F4	WT	284	-0.2968915	-1.1152877
Plate_5	5	B3	WT	79	2.2404232	0.4473896
Plate_5	7	B1	WT	79	1.3292298	-2.5916727
Plate_3_prime	8	F3	WT	174	1.2405885	-0.85044885
Plate_3	17	D11	Null	216	-0.7978541	1.4788811
Plate_3	25	F11	Null	329	2.5374434	-0.7896183
Plate_3_prime	21	C12	Null	321	1.2663698	-3.2618947
Plate_3_prime	25	G3	WT	248	3.59777	-2.4908938
Plate_3	24	E3	WT	168	1.0474863	-2.4001253
Plate_3	5	G4	WT	386	4.162546	-1.1605074
Plate_3_prime	24	G12	Null	187	2.450959	-1.5383822
Plate_3_prime	15	F9	Null	36	1.2934691	-2.286721
Plate_3	14	F4	WT	438	2.5755777	-3.6373427
Plate_3_prime	9	C3	WT	138	2.5895672	-3.3849478
Plate_3	24	E11	Null	331	2.739754	-2.539948
Plate_3	8	E3	WT	168	2.827672	1.6012869
Plate_3	11	G3	WT	187	-2.5608308	-1.662804
Plate_3	2	C11	Null	281	-2.7193053	0.258571
Plate_3	9	B4	WT	559	-2.753092	-1.348737
Plate_3	25	F4	WT	438	1.3363659	-2.5885146
Plate_3	14	G4	WT	386	0.8003286	1.8267747
Plate_3	6	C12	Null	570	2.3508968	-3.6343834
Plate_3_prime	20	G12	Null	187	-0.16190924	-1.0144246
Plate_5	21	F11	Null	135	2.3403654	-2.4129598
Plate_3	1	C12	Null	570	2.3226879	-2.9623098
Plate_3_prime	24	F2	WT	91	2.4793243	1.5890645
Plate_3	17	D12	Null	623	1.827079	-1.2612982
Plate_3_prime	5	G11	Null	142	2.7761116	-2.3483396
Plate_3	12	D12	Null	623	2.4299526	-2.423503
Plate_3	8	E11	Null	331	2.005214	-1.5554109
Plate_3_prime	19	F3	WT	174	-0.41767335	-0.71963
Plate_3_prime	22	B4	WT	219	2.1755698	2.3113108
Plate_3_prime	18	F3	WT	174	2.6920562	-1.7409632
Plate_3_prime	14	C11	Null	54	1.4653693	-1.4234287
Plate_3_prime	19	C11	Null	54	2.5337105	-0.23184724
Plate_3	2	G10	Null	117	2.8385985	-1.3463575
Plate_3	8	C10	Null	136	1.0522434	-3.4266467
Plate_5	16	C3	WT	117	3.1448452	-3.0427868
Plate_3	25	D4	WT	636	3.3512506	-1.102277
Plate_3_prime	20	F4	WT	284	0.8973216	0.89458454
Plate_3_prime	17	E11	Null	59	-0.6942695	1.9636967
Plate_3_prime	13	B2	WT	55	1.6646055	-2.63899
Plate_3	18	C4	WT	666	-0.4148502	-0.97186226
Plate_3	9	G11	Null	250	1.8503361	-2.0192654
Plate_3	19	C2	WT	175	3.170181	-3.1073143
Plate_3	19	C11	Null	281	2.4274123	-1.4329304
Plate_5	7	C9	Null	156	0.69425666	-2.8111677
Plate_5	12	C1	WT	66	-0.026440566	1.9559828
Plate_3	23	C4	WT	666	3.7285795	0.11717319
Plate_5	21	G2	WT	125	2.7749076	-1.9503375
Plate_3_prime	21	C12	Null	321	2.7215333	1.3547736
Plate_5	14	B10	Null	155	3.9386032	-0.86361504
Plate_5	12	F1	WT	88	2.6981285	-2.2083087
Plate_3_prime	19	E12	Null	328	4.0497694	-2.1271498
Plate_3_prime	25	F4	WT	284	3.3419101	-3.2286043
Plate_3	12	G11	Null	250	1.8635043	-1.0791636
Plate_5	16	E4	WT	86	3.2196734	-1.0490862
Plate_3_prime	22	F3	WT	174	1.2203648	0.2497853
Plate_3	2	D3	WT	305	2.5481634	-2.5579445
Plate_3_prime	24	B12	Null	200	3.703371	0.055124287
Plate_3	3	C12	Null	570	2.5178647	2.108166
Plate_3	2	B4	WT	559	-0.31689426	-0.35257444
Plate_5	2	D11	Null	178	1.3138715	-1.4640859
Plate_3	12	D10	Null	135	-2.6252728	-1.767134
Plate_3	7	F10	Null	150	-0.43585503	0.390006
Plate_3	21	F12	Null	647	1.9896743	-3.235307
Plate_3	4	D3	WT	305	1.2034192	2.0501661
Plate_3	5	C11	Null	281	2.0735657	0.77414465
Plate_3	11	C4	WT	666	7.0725994	1.7705835
Plate_3	14	B3	WT	297	1.2634544	1.8558798
Plate_3	5	B3	WT	297	2.095584	-1.6676948
Plate_5	18	B10	Null	155	1.4295361	0.405064
Plate_3	8	F4	WT	438	2.94816	-0.8095758
Plate_5	4	C2	WT	137	0.9915854	-0.008978609
Plate_3_prime	18	B12	Null	200	3.2361636	0.994597
Plate_3	16	B4	WT	559	2.3570533	2.4366949
Plate_3_prime	23	B12	Null	200	2.184781	-0.25507063
Plate_3	17	B12	Null	531	2.9343443	-0.1310741
Plate_3	16	D9	Null	51	-0.6586932	1.435932
Plate_5	5	G12	Null	121	2.8758717	-1.6961142
Plate_3	5	E12	Null	607	4.233079	-0.8313822
Plate_3	18	B4	WT	559	2.5031521	2.2161074
Plate_3	20	E12	Null	607	5.8541703	1.1262308
Plate_3_prime	17	D4	WT	358	3.1956298	0.23147699
Plate_3	25	F12	Null	647	3.9733937	-0.70935905
Plate_3	7	D4	WT	636	2.7063932	-0.51415414
Plate_3	4	G12	Null	481	4.045357	0.6273361
Plate_3	7	D12	Null	623	-0.98067844	-1.459707
Plate_3_prime	22	B4	WT	219	0.8800897	1.7922175
Plate_3	21	F4	WT	438	2.2217321	1.7476112
Plate_3_prime	17	B4	WT	219	0.34668168	1.4678786
Plate_5	21	B12	Null	148	3.4380603	-0.9474294
Plate_3	20	G2	WT	52	1.620969	-2.615867
Plate_3	12	F11	Null	329	4.58813	0.40090835
Plate_5	8	C4	WT	104	1.6387076	2.7053118
Plate_3_prime	25	F12	Null	125	0.2078526	-1.5614989
Plate_3_prime	18	D4	WT	358	3.7582674	-0.30244532
Plate_3	1	D4	WT	636	2.0122669	-1.6131035
Plate_5	16	E10	Null	132	0.65915996	2.813179
Plate_5	19	D4	WT	102	2.434869	-2.343943
Plate_3_prime	13	G12	Null	187	-0.39119938	1.5299865
Plate_3_prime	24	G11	Null	142	1.5575372	1.1577418
Plate_3	20	D2	WT	152	2.8620276	-0.6969997
Plate_5	6	C12	Null	119	2.9393308	0.6990473
Plate_5	17	F10	Null	152	1.6517643	0.5622768
Plate_3	14	G12	Null	481	2.3084755	0.42032564
Plate_3_prime	17	C1	WT	33	1.0589633	-3.016607
Plate_3	17	B4	WT	559	2.481673	-3.0452418
Plate_3_prime	25	G4	WT	388	1.7630948	1.2996888
Plate_5	19	B9	Null	173	2.3413618	2.1520104
Plate_5	19	B3	WT	79	0.13840757	2.4077258
Plate_5	20	G2	WT	125	2.6382093	-2.9558327
Plate_3	10	B2	WT	139	2.7611752	1.692352
Plate_3_prime	19	D4	WT	358	6.614602	1.5071346
Plate_3	19	F4	WT	438	1.7910076	1.0882119
Plate_3	25	E11	Null	331	0.90379155	0.39349008
Plate_3	12	B12	Null	531	2.3101096	0.85384154
Plate_3	17	F4	WT	438	1.6457336	2.4159088
Plate_5	10	E2	WT	102	-0.42514712	1.5472147
Plate_3	3	E11	Null	331	1.1097957	-2.5001204
Plate_3	11	C2	WT	175	-1.2278502	0.58469504
Plate_3	14	B12	Null	531	0.35073245	-1.8141698
Plate_3	5	B4	WT	559	3.3871357	-1.9169183
Plate_3_prime	10	G12	Null	187	-1.5737771	0.10453572
Plate_3	15	C3	WT	346	3.5552697	-2.3124895
Plate_3	5	B4	WT	559	1.8950522	-1.0213819
Plate_5	1	E1	WT	101	2.275754	-2.865932
Plate_5	1	D10	Null	157	3.624485	0.14813332
Plate_3	1	C2	WT	175	1.2261938	-2.9088879
Plate_5	12	F11	Null	135	1.763688	-1.1441164
Plate_3	15	B12	Null	531	3.8676875	-0.86068845
Plate_3	1	D12	Null	623	3.4229975	-0.49882582
Plate_3	13	G2	WT	52	-0.40335247	2.0808668
Plate_3	19	F12	Null	647	3.8896325	-1.0699788
Plate_3	19	F12	Null	647	3.7004948	-0.34679693
Plate_3	13	B12	Null	531	-0.076172285	-1.1143934
Plate_3	20	E12	Null	607	4.233212	-1.3231413
Plate_3	3	C12	Null	570	2.2846932	2.223702
Plate_3	14	E10	Null	118	2.9412577	1.2185531
Plate_5	17	F10	Null	152	2.8790529	-2.9532866
Plate_3	13	F12	Null	647	0.6103465	-0.3631471
Plate_3_prime	13	D12	Null	193	1.9977728	-2.5188735
Plate_3	9	B3	WT	297	1.4466281	0.46279237
Plate_3_prime	16	E3	WT	156	2.4223313	-3.0812159
Plate_3	3	F4	WT	438	2.9195478	-1.0437549
Plate_3	8	F12	Null	647	3.0206141	0.7478883
Plate_3_prime	14	B1	WT	30	1.8229358	-3.7124774
Plate_3_prime	10	G12	Null	187	2.7480268	1.9279772
Plate_3_prime	7	B2	WT	55	2.3125339	-2.727441
Plate_3	7	G11	Null	250	2.382529	-1.3476245
Plate_3_prime	17	F11	Null	100	-0.81852674	0.1362214
Plate_3	19	B2	WT	139	2.8479335	-1.5484366
Plate_3	8	F4	WT	438	3.7134526	-0.51495177
Plate_3	18	F11	Null	329	0.89380366	-0.32300323
Plate_3	8	F12	Null	647	0.9385898	-2.3919833
Plate_3	1	D4	WT	636	3.92625	-1.6632528
Plate_3_prime	25	B12	Null	200	2.0957994	1.8455181
Plate_5	2	B11	Null	148	2.84948	1.4715825
Plate_3_prime	15	G2	WT	94	1.6787575	-0.72667414
Plate_3	23	G3	WT	187	1.8823196	-2.2939768
Plate_3	13	G4	WT	386	2.335133	0.02881264
Plate_3_prime	11	F1	WT	13	2.0907645	-3.1040552
Plate_5	12	D3	WT	128	3.6327708	-2.227046
Plate_3_prime	8	G3	WT	248	-0.4698464	1.3767111
Plate_3_prime	20	E3	WT	156	1.5644431	-1.998398
Plate_3	17	E12	Null	607	2.6897645	-0.6293186
Plate_5	5	G1	WT	72	3.7745621	-0.78550047
Plate_3	23	C3	WT	346	1.3780286	1.4153541
Plate_3	6	G3	WT	187	1.1598947	-2.564728
Plate_5	17	C11	Null	154	1.6150846	-3.3684502
Plate_3	17	E12	Null	607	1.5362723	-1.160621
Plate_3_prime	4	G2	WT	94	1.119418	-2.944984
Plate_5	4	E10	Null	132	0.31112224	-0.4523509
Plate_5	13	G2	WT	125	2.6516774	-0.4081791
Plate_3_prime	8	F3	WT	174	1.6552218	-3.843038
Plate_3	10	B4	WT	559	1.9409778	2.133209
Plate_3_prime	4	G3	WT	248	2.3806818	-2.6701508
Plate_3	24	C12	Null	570	4.7474813	0.7148094
Plate_3_prime	19	D4	WT	358	3.0786285	-1.5289619
Plate_3	17	F12	Null	647	0.31185994	0.6542106
Plate_3	4	C11	Null	281	3.1964025	-0.58967876
Plate_3	2	F12	Null	647	-0.64186543	-0.9040333
Plate_5	12	F12	Null	125	2.326287	1.5749454
Plate_5	21	G10	Null	129	2.6978595	-0.15436502
Plate_3_prime	10	B3	WT	77	2.6727011	-2.2952673
Plate_3_prime	19	D3	WT	168	0.35213554	1.0063089
Plate_3	8	E9	Null	44	0.6817814	-2.7454576
Plate_5	14	F10	Null	152	2.9898632	-2.2309742
Plate_3	25	B12	Null	531	1.1791078	0.61450374
Plate_3_prime	22	F10	Null	66	1.0286183	-2.6304197
Plate_3_prime	25	F12	Null	125	3.5322657	-0.7420184
Plate_5	15	B4	WT	112	2.5476022	0.31473452
Plate_3_prime	8	F3	WT	174	3.157368	-2.6355631
Plate_3_prime	18	C12	Null	321	4.3366094	-0.972643
Plate_3	19	D11	Null	216	1.8045814	-1.0864227
Plate_5	12	F11	Null	135	2.5098367	0.6753909
Plate_5	3	C11	Null	154	1.3263135	-3.8716097
Plate_3	23	D11	Null	216	1.170537	-2.0671184
Plate_3_prime	17	C1	WT	33	1.5373329	-3.038974
Plate_3_prime	4	D4	WT	358	1.8317571	1.070224
Plate_3	6	B11	Null	279	-0.15571597	1.8964119
Plate_5	9	C4	WT	104	2.2085075	1.6133476
Plate_5	2	C11	Null	154	1.5460593	-3.4614751
Plate_3_prime	18	F4	WT	284	3.6491766	-0.69247913
Plate_5	1	G9	Null	149	3.029642	1.5462312
Plate_5	8	F11	Null	135	-1.4685675	0.011105634
Plate_3	1	G12	Null	481	0.91400737	-2.8996766
Plate_5	2	B11	Null	148	1.2036078	0.07712312
Plate_3	18	B4	WT	559	1.6236036	-0.31986502
Plate_3_prime	22	C2	WT	42	0.42872435	1.4877094
Plate_3	11	D11	Null	216	-1.556465	1.055796
Plate_3_prime	18	F12	Null	125	0.8008695	0.9776384
Plate_5	4	G9	Null	149	-0.6170625	1.7308009
Plate_5	9	G9	Null	149	-0.42326742	1.9632406
Plate_5	12	D11	Null	178	1.156081	-3.345334
Plate_3	19	D4	WT	636	1.519488	-2.41907
Plate_3_prime	24	C10	Null	45	0.65260017	-0.06549301
Plate_3_prime	13	G3	WT	248	5.214466	-2.2659745
Plate_3_prime	17	G4	WT	388	3.9266632	-1.765132
Plate_5	21	D9	Null	135	2.5962827	-2.3144283
Plate_3	1	D11	Null	216	-1.2032343	1.5067961
Plate_3_prime	19	B4	WT	219	1.0714104	2.3368747
Plate_5	21	F4	WT	94	0.46023816	1.2381117
Plate_5	4	G11	Null	129	1.06755	2.2102451
Plate_3	21	C4	WT	666	2.4069889	-2.6253808
Plate_5	2	G2	WT	125	0.48646396	1.421535
Plate_3_prime	2	E11	Null	59	1.6464945	-1.4249274
Plate_5	21	C2	WT	137	1.3744067	2.8464756
Plate_3_prime	15	B3	WT	77	1.4302031	-3.550972
Plate_5	18	D12	Null	106	2.4122872	0.565606
Plate_3	7	F11	Null	329	0.860314	-0.13095944
Plate_5	4	E2	WT	102	-0.6597364	0.17382121
Plate_3	5	C2	WT	175	2.0420823	1.7030654
Plate_3_prime	25	E12	Null	328	3.390387	-2.1709418
Plate_5	2	F10	Null	152	-1.0580481	0.42361492
Plate_3_prime	23	E2	WT	60	1.2063452	-1.0147749
Plate_5	13	F10	Null	152	2.6474416	0.7441118
Plate_3	18	G12	Null	481	3.1297834	1.8859777
Plate_3	3	F4	WT	438	0.9536202	1.115648
Plate_3	15	D3	WT	305	2.863621	0.9540667
Plate_3_prime	20	F2	WT	91	1.7722082	-3.0019226
Plate_3	19	G12	Null	481	4.0703197	0.5444099
Plate_3	19	D12	Null	623	-0.42897138	-1.8166722
Plate_5	16	G10	Null	129	1.5767894	1.9820973
Plate_5	5	D10	Null	157	-1.3363651	1.2916517
Plate_3	25	E12	Null	607	6.249615	1.307724
Plate_3_prime	15	F2	WT	91	2.567091	0.5479372
Plate_5	16	C4	WT	104	2.2210128	1.7729096
Plate_3	18	G10	Null	117	1.7104219	-1.4598557
Plate_5	20	D1	WT	91	2.069099	-0.52478004
Plate_3	19	E11	Null	331	0.5311686	0.19734012
Plate_3	2	G10	Null	117	1.1536219	-0.47749978
Plate_5	2	C9	Null	156	2.4555452	-2.029415
Plate_3	12	B11	Null	279	0.00011045742	-1.4439675
Plate_3	14	F4	WT	438	2.0569477	1.3539257
Plate_3_prime	2	E3	WT	156	-0.7660687	0.6430569
Plate_3	24	G12	Null	481	4.1254454	-0.3792662
Plate_3	14	E3	WT	168	1.7895163	-2.8382077
Plate_3_prime	17	F4	WT	284	1.4854417	1.453484
Plate_3	24	F4	WT	438	2.6230807	-3.4355156
Plate_3	9	G12	Null	481	3.994141	-0.11047268
Plate_3	2	E12	Null	607	3.9541223	1.2868385
Plate_3	21	C10	Null	136	-1.4777224	0.7225933
Plate_3	12	E11	Null	331	1.2024934	-2.0370984
Plate_3	14	C4	WT	666	2.0342617	0.85402375
Plate_3_prime	5	E4	WT	246	2.0360067	1.9615915
