Metadata_Well	Metadata_Site	Metadata_number_of_singlecells	Metadata_genotype	Metadata_Plate	UMAP0	UMAP1
B2	20	129	WT	Plate_6_filtered	9.35432	4.105511
G7	29	128	Null	Plate_6_filtered	4.082372	5.4537287
E5	11	172	WT	Plate_6_filtered	5.5583143	7.8310704
E5	3	172	WT	Plate_6_filtered	3.5876749	3.1539323
E11	18	232	WT	Plate_6_filtered	5.487739	5.082862
G5	19	131	Null	Plate_6_filtered	6.9884825	6.74955
E3	6	161	WT	Plate_6_filtered	4.930611	7.4682093
G11	11	114	Null	Plate_6_filtered	5.155051	3.7006023
G9	18	87	Null	Plate_6_filtered	3.5442438	5.163533
G2	8	114	Null	Plate_6_filtered	6.9974246	6.945767
B7	4	102	WT	Plate_6_filtered	9.368722	4.61167
G9	19	87	Null	Plate_6_filtered	4.5994034	2.339102
D4	16	40	Null	Plate_6_filtered	8.700174	5.4718304
B9	3	135	WT	Plate_6_filtered	8.997455	5.981331
E5	15	172	WT	Plate_6_filtered	4.9382806	7.8109136
E9	36	251	WT	Plate_6_filtered	6.557113	7.795521
G9	2	87	Null	Plate_6_filtered	5.0337024	2.7943661
E5	10	172	WT	Plate_6_filtered	4.794561	7.524921
D9	20	74	Null	Plate_6_filtered	9.6342325	3.6512024
G7	25	128	Null	Plate_6_filtered	5.171899	1.8221354
E10	9	224	WT	Plate_6_filtered	6.217819	3.8825328
B6	28	93	WT	Plate_6_filtered	9.707206	2.832406
D7	8	68	Null	Plate_6_filtered	7.9965224	4.6072087
B2	19	129	WT	Plate_6_filtered	8.754298	3.0095513
B8	2	92	WT	Plate_6_filtered	8.148955	6.594456
G5	23	131	Null	Plate_6_filtered	5.801837	4.0884333
E7	29	194	WT	Plate_6_filtered	4.746972	2.0108056
E10	17	224	WT	Plate_6_filtered	5.505604	4.872037
G8	4	132	Null	Plate_6_filtered	5.209475	2.9765482
E4	13	131	WT	Plate_6_filtered	4.059009	3.8897476
E10	3	224	WT	Plate_6_filtered	4.767004	2.3668363
D8	1	62	Null	Plate_6_filtered	9.934184	4.0461807
E11	16	232	WT	Plate_6_filtered	5.8068953	2.7563286
D6	20	54	Null	Plate_6_filtered	8.186654	5.351774
D5	31	50	Null	Plate_6_filtered	8.223681	4.7402096
E2	20	141	WT	Plate_6_filtered	3.8609583	4.151047
B9	29	135	WT	Plate_6_filtered	9.295247	5.0751815
E3	32	161	WT	Plate_6_filtered	4.16573	5.020314
D2	23	53	Null	Plate_6_filtered	8.666171	5.143264
B8	34	92	WT	Plate_6_filtered	8.995764	3.9905944
G8	2	132	Null	Plate_6_filtered	6.5779796	8.568454
E4	23	131	WT	Plate_6_filtered	5.1342616	7.2273736
D11	2	67	Null	Plate_6_filtered	9.041545	4.339469
E8	3	215	WT	Plate_6_filtered	6.259195	4.9938326
G11	18	114	Null	Plate_6_filtered	6.1144156	3.3683298
G10	22	88	Null	Plate_6_filtered	7.2279058	7.752309
G11	12	114	Null	Plate_6_filtered	4.5408473	5.6005588
E11	25	232	WT	Plate_6_filtered	4.186198	3.8946142
B10	28	124	WT	Plate_6_filtered	10.427165	5.3356824
E7	10	194	WT	Plate_6_filtered	4.09533	2.8929074
E11	21	232	WT	Plate_6_filtered	7.051309	8.101754
G8	27	132	Null	Plate_6_filtered	5.9220424	7.7996287
E3	21	161	WT	Plate_6_filtered	3.598746	3.3289778
B10	16	124	WT	Plate_6_filtered	10.312319	5.350293
B10	36	124	WT	Plate_6_filtered	9.983348	4.124153
E3	28	161	WT	Plate_6_filtered	5.7446265	4.195149
E9	9	251	WT	Plate_6_filtered	7.0784054	6.5523534
B10	30	124	WT	Plate_6_filtered	9.268571	3.512321
E9	16	251	WT	Plate_6_filtered	6.207515	4.377547
G9	31	87	Null	Plate_6_filtered	6.4350486	5.795341
E7	10	194	WT	Plate_6_filtered	3.9390445	3.728281
B6	16	93	WT	Plate_6_filtered	10.071623	4.4026623
B2	35	129	WT	Plate_6_filtered	10.517718	3.9288182
E4	20	131	WT	Plate_6_filtered	5.6445804	6.8177547
E10	21	224	WT	Plate_6_filtered	3.8400192	6.0254006
B2	3	129	WT	Plate_6_filtered	9.070024	3.1983426
B3	14	116	WT	Plate_6_filtered	8.563707	3.9308665
D6	32	54	Null	Plate_6_filtered	9.966941	5.2526846
G4	5	109	Null	Plate_6_filtered	4.8672442	3.7751734
D3	32	55	Null	Plate_6_filtered	7.9656477	4.907227
D9	17	74	Null	Plate_6_filtered	6.3548265	3.1955545
D6	11	54	Null	Plate_6_filtered	7.789646	5.238078
G7	1	128	Null	Plate_6_filtered	5.8043437	2.965321
E11	29	232	WT	Plate_6_filtered	6.147004	7.4085364
D11	26	67	Null	Plate_6_filtered	9.832786	4.2875404
E9	14	251	WT	Plate_6_filtered	5.1864653	2.0534093
E10	15	224	WT	Plate_6_filtered	6.156844	3.822893
E6	21	144	WT	Plate_6_filtered	4.279122	6.560806
E3	11	161	WT	Plate_6_filtered	5.289269	6.8857946
G9	19	87	Null	Plate_6_filtered	6.6431274	4.895096
E3	17	161	WT	Plate_6_filtered	4.6690326	7.7001967
E11	21	232	WT	Plate_6_filtered	5.0644646	6.4977126
E7	25	194	WT	Plate_6_filtered	4.5133023	2.7134757
E11	12	232	WT	Plate_6_filtered	3.9667819	6.416615
B8	13	92	WT	Plate_6_filtered	9.942476	4.3596544
G4	1	109	Null	Plate_6_filtered	6.8234677	8.27667
B5	28	91	WT	Plate_6_filtered	8.24187	4.914463
G8	6	132	Null	Plate_6_filtered	7.350957	6.244832
G2	9	114	Null	Plate_6_filtered	6.490668	5.3675523
E11	35	232	WT	Plate_6_filtered	5.28988	7.168202
E8	19	215	WT	Plate_6_filtered	4.6280246	4.4180737
B9	11	135	WT	Plate_6_filtered	8.787755	3.2162468
E8	23	215	WT	Plate_6_filtered	5.6380167	3.6023777
E2	35	141	WT	Plate_6_filtered	4.984406	5.859912
B7	14	102	WT	Plate_6_filtered	8.480535	5.6198983
D8	19	62	Null	Plate_6_filtered	9.176989	3.5001233
D5	33	50	Null	Plate_6_filtered	8.236436	4.768049
E3	6	161	WT	Plate_6_filtered	5.2331557	5.9289327
D7	12	68	Null	Plate_6_filtered	8.452208	5.2436624
E3	15	161	WT	Plate_6_filtered	3.651139	3.0553126
G8	4	132	Null	Plate_6_filtered	6.492802	5.53298
G4	5	109	Null	Plate_6_filtered	4.9473333	1.6960338
G9	19	87	Null	Plate_6_filtered	5.701336	2.1194026
D4	26	40	Null	Plate_6_filtered	8.595285	3.7344575
E10	23	224	WT	Plate_6_filtered	4.059158	3.1154532
G8	31	132	Null	Plate_6_filtered	6.2823668	3.6411455
G8	33	132	Null	Plate_6_filtered	5.0215135	4.504587
B10	2	124	WT	Plate_6_filtered	6.477792	8.686579
E7	19	194	WT	Plate_6_filtered	5.1221933	4.998837
E9	12	251	WT	Plate_6_filtered	6.5365806	7.918876
B7	23	102	WT	Plate_6_filtered	6.8663263	8.095531
G11	15	114	Null	Plate_6_filtered	6.2064795	5.2009616
G11	4	114	Null	Plate_6_filtered	6.1243987	8.454747
B5	18	91	WT	Plate_6_filtered	8.837586	4.1442146
E2	15	141	WT	Plate_6_filtered	3.9748924	3.305257
B11	22	122	WT	Plate_6_filtered	9.334165	2.7280965
E6	33	144	WT	Plate_6_filtered	4.32539	4.843564
G3	10	123	Null	Plate_6_filtered	5.9572773	7.564853
E11	22	232	WT	Plate_6_filtered	6.711833	7.551514
B8	33	92	WT	Plate_6_filtered	9.45263	5.26667
D4	18	40	Null	Plate_6_filtered	8.960212	4.1207104
E9	7	251	WT	Plate_6_filtered	5.821296	7.1347466
E2	11	141	WT	Plate_6_filtered	4.6183434	4.4728093
B2	28	129	WT	Plate_6_filtered	9.549183	5.1537256
B3	22	116	WT	Plate_6_filtered	9.226325	3.2324321
E5	13	172	WT	Plate_6_filtered	5.340988	8.439876
E9	9	251	WT	Plate_6_filtered	4.1127152	3.1732564
E5	14	172	WT	Plate_6_filtered	6.306071	5.0712585
E5	1	172	WT	Plate_6_filtered	4.732668	3.426956
G2	18	114	Null	Plate_6_filtered	5.958093	7.6531754
G11	28	114	Null	Plate_6_filtered	5.3693824	3.1257782
E3	36	161	WT	Plate_6_filtered	3.488976	3.383285
G8	35	132	Null	Plate_6_filtered	3.4163845	3.1441214
B5	9	91	WT	Plate_6_filtered	9.242337	3.9341288
D9	10	74	Null	Plate_6_filtered	8.8015995	6.2484937
G2	27	114	Null	Plate_6_filtered	5.7915254	7.343603
B6	21	93	WT	Plate_6_filtered	9.548049	3.3440454
G11	6	114	Null	Plate_6_filtered	6.017928	5.232804
E6	7	144	WT	Plate_6_filtered	5.2351437	6.04106
E11	17	232	WT	Plate_6_filtered	4.749996	4.259126
E2	14	141	WT	Plate_6_filtered	2.8372025	4.1699305
G6	20	133	Null	Plate_6_filtered	6.122384	7.5789204
B7	23	102	WT	Plate_6_filtered	10.104227	4.1278224
E10	8	224	WT	Plate_6_filtered	6.7282023	6.873056
G4	1	109	Null	Plate_6_filtered	5.482956	7.978884
B2	19	129	WT	Plate_6_filtered	8.610393	6.369269
G2	18	114	Null	Plate_6_filtered	6.645461	4.2126546
E7	35	194	WT	Plate_6_filtered	4.4083514	3.005126
B8	28	92	WT	Plate_6_filtered	10.443427	5.0023975
E7	10	194	WT	Plate_6_filtered	5.295807	7.877833
E5	35	172	WT	Plate_6_filtered	4.000063	4.5706987
B10	11	124	WT	Plate_6_filtered	9.648757	3.2763705
B2	24	129	WT	Plate_6_filtered	9.562621	5.8495226
E9	30	251	WT	Plate_6_filtered	5.142581	4.1668477
E5	26	172	WT	Plate_6_filtered	5.834429	7.3197455
E9	12	251	WT	Plate_6_filtered	4.409805	3.5242019
E11	15	232	WT	Plate_6_filtered	5.9761314	7.798613
D11	25	67	Null	Plate_6_filtered	7.1812654	5.1760855
G6	21	133	Null	Plate_6_filtered	5.225048	1.7545315
E7	15	194	WT	Plate_6_filtered	3.8038118	6.1062775
E3	12	161	WT	Plate_6_filtered	3.793105	4.384361
E10	8	224	WT	Plate_6_filtered	4.853308	4.2752466
G3	17	123	Null	Plate_6_filtered	2.7419734	3.9960945
E2	20	141	WT	Plate_6_filtered	5.6283965	6.049884
E11	21	232	WT	Plate_6_filtered	6.3975616	6.7567453
E10	16	224	WT	Plate_6_filtered	7.5017314	5.0379777
D2	28	53	Null	Plate_6_filtered	8.112781	4.9311123
D6	3	54	Null	Plate_6_filtered	8.55533	4.3756514
D7	21	68	Null	Plate_6_filtered	8.42995	4.453724
D2	16	53	Null	Plate_6_filtered	8.945631	6.1169114
E9	8	251	WT	Plate_6_filtered	5.391426	8.076207
E2	27	141	WT	Plate_6_filtered	3.9518654	4.509957
E7	25	194	WT	Plate_6_filtered	5.5071173	8.38623
D7	13	68	Null	Plate_6_filtered	8.399167	3.800272
E7	12	194	WT	Plate_6_filtered	4.479896	5.1596513
E4	12	131	WT	Plate_6_filtered	5.0190334	7.487684
B3	29	116	WT	Plate_6_filtered	9.061454	3.750407
G10	18	88	Null	Plate_6_filtered	6.2341204	3.1741555
D3	11	55	Null	Plate_6_filtered	8.596599	3.3227348
G2	34	114	Null	Plate_6_filtered	4.0096	5.001016
D7	14	68	Null	Plate_6_filtered	8.154012	5.2275634
D4	29	40	Null	Plate_6_filtered	7.166608	6.9039664
E5	32	172	WT	Plate_6_filtered	5.290901	8.09341
E2	1	141	WT	Plate_6_filtered	4.382399	6.440845
E10	26	224	WT	Plate_6_filtered	5.9455624	5.376729
G8	33	132	Null	Plate_6_filtered	6.188236	8.240864
E5	13	172	WT	Plate_6_filtered	3.419013	3.1671228
E4	20	131	WT	Plate_6_filtered	3.760439	6.9505644
G2	9	114	Null	Plate_6_filtered	4.630429	2.7109702
D8	24	62	Null	Plate_6_filtered	6.6664677	3.3104107
E6	18	144	WT	Plate_6_filtered	2.8533838	4.4498353
G4	20	109	Null	Plate_6_filtered	2.9553182	3.8556726
G4	16	109	Null	Plate_6_filtered	5.1631546	5.8607216
E8	14	215	WT	Plate_6_filtered	3.9315584	6.2823477
E11	27	232	WT	Plate_6_filtered	3.7029395	4.5407486
D7	7	68	Null	Plate_6_filtered	5.4741063	5.008014
E11	34	232	WT	Plate_6_filtered	5.1744576	2.6011312
E9	1	251	WT	Plate_6_filtered	5.8620663	5.056787
B9	16	135	WT	Plate_6_filtered	10.009023	5.473014
G5	10	131	Null	Plate_6_filtered	6.0560527	4.466565
D2	31	53	Null	Plate_6_filtered	7.865888	4.684287
E10	32	224	WT	Plate_6_filtered	3.7212737	6.235997
G5	6	131	Null	Plate_6_filtered	6.782499	5.846465
G11	4	114	Null	Plate_6_filtered	5.313487	7.4664145
E7	7	194	WT	Plate_6_filtered	5.2362623	6.326073
E4	25	131	WT	Plate_6_filtered	5.1999054	7.432504
E2	19	141	WT	Plate_6_filtered	4.276383	4.536782
E3	21	161	WT	Plate_6_filtered	6.2541265	4.007311
E8	22	215	WT	Plate_6_filtered	6.146469	4.1671095
B5	3	91	WT	Plate_6_filtered	7.6945505	5.2309194
E7	3	194	WT	Plate_6_filtered	6.718408	7.97591
E2	28	141	WT	Plate_6_filtered	4.973635	6.254816
B10	22	124	WT	Plate_6_filtered	10.648312	5.081071
E7	24	194	WT	Plate_6_filtered	3.3964725	3.5162096
E7	21	194	WT	Plate_6_filtered	4.0537944	3.3404517
G8	14	132	Null	Plate_6_filtered	3.5967062	2.6844368
B10	28	124	WT	Plate_6_filtered	9.56482	2.9680688
B7	10	102	WT	Plate_6_filtered	9.77366	3.4888089
G5	5	131	Null	Plate_6_filtered	5.305607	5.661272
G7	21	128	Null	Plate_6_filtered	6.988466	6.3697934
E10	27	224	WT	Plate_6_filtered	6.7362614	5.220993
E9	28	251	WT	Plate_6_filtered	5.7718163	4.6009607
D5	22	50	Null	Plate_6_filtered	7.8092337	5.4039116
B10	3	124	WT	Plate_6_filtered	6.6241956	8.559131
G4	6	109	Null	Plate_6_filtered	5.642247	8.258838
B9	12	135	WT	Plate_6_filtered	9.057644	4.674429
G8	18	132	Null	Plate_6_filtered	6.5559998	8.507954
E9	22	251	WT	Plate_6_filtered	5.8915086	4.7582574
G8	2	132	Null	Plate_6_filtered	5.6335225	7.6671686
G7	34	128	Null	Plate_6_filtered	5.4423065	3.3492177
G11	7	114	Null	Plate_6_filtered	4.355418	6.1892157
B3	15	116	WT	Plate_6_filtered	7.6924686	4.3853173
E11	30	232	WT	Plate_6_filtered	7.4291034	6.534014
G8	19	132	Null	Plate_6_filtered	5.669051	7.887381
B4	22	88	WT	Plate_6_filtered	10.274532	5.0080385
B5	29	91	WT	Plate_6_filtered	9.024128	6.171644
E9	36	251	WT	Plate_6_filtered	5.2629724	5.6012726
E10	27	224	WT	Plate_6_filtered	6.5287404	6.350683
E8	11	215	WT	Plate_6_filtered	6.596097	8.184847
B10	17	124	WT	Plate_6_filtered	10.224124	4.6761904
B11	22	122	WT	Plate_6_filtered	10.281904	5.0331655
B6	8	93	WT	Plate_6_filtered	8.584457	6.19525
D8	10	62	Null	Plate_6_filtered	8.324359	4.6494646
D8	25	62	Null	Plate_6_filtered	9.365473	4.060483
G2	9	114	Null	Plate_6_filtered	7.309457	3.9051573
B11	17	122	WT	Plate_6_filtered	9.500645	3.0149686
B2	4	129	WT	Plate_6_filtered	9.678012	3.304924
E9	3	251	WT	Plate_6_filtered	5.0428834	7.0187726
G6	27	133	Null	Plate_6_filtered	7.029313	7.719196
E6	16	144	WT	Plate_6_filtered	6.126767	5.056415
E8	31	215	WT	Plate_6_filtered	4.4902964	4.2478385
B4	35	88	WT	Plate_6_filtered	9.322098	5.722837
E11	16	232	WT	Plate_6_filtered	6.8782635	6.850373
B7	21	102	WT	Plate_6_filtered	9.025317	5.749224
B7	2	102	WT	Plate_6_filtered	9.998569	3.1663818
B7	27	102	WT	Plate_6_filtered	9.292462	4.4459167
G7	22	128	Null	Plate_6_filtered	5.772859	5.0553603
D8	22	62	Null	Plate_6_filtered	9.567862	4.283421
B11	1	122	WT	Plate_6_filtered	9.384522	4.0977426
B4	15	88	WT	Plate_6_filtered	7.773995	5.2075963
B4	23	88	WT	Plate_6_filtered	9.662705	5.438905
G5	17	131	Null	Plate_6_filtered	4.2229652	4.872432
E7	30	194	WT	Plate_6_filtered	5.352092	5.6712947
G11	29	114	Null	Plate_6_filtered	7.7290807	4.142897
E5	30	172	WT	Plate_6_filtered	5.8557577	4.5913663
B4	22	88	WT	Plate_6_filtered	8.436587	5.2945323
B9	23	135	WT	Plate_6_filtered	10.049397	5.3061485
B7	33	102	WT	Plate_6_filtered	8.405379	3.8438315
B10	13	124	WT	Plate_6_filtered	9.538788	5.031154
E11	18	232	WT	Plate_6_filtered	5.2323985	6.638616
E10	16	224	WT	Plate_6_filtered	5.577579	6.622442
E11	32	232	WT	Plate_6_filtered	5.8487964	6.524862
E3	2	161	WT	Plate_6_filtered	5.8014417	6.557115
B10	35	124	WT	Plate_6_filtered	9.345653	2.696403
B10	23	124	WT	Plate_6_filtered	9.234048	4.7393126
E9	30	251	WT	Plate_6_filtered	6.2973213	5.0621476
B4	15	88	WT	Plate_6_filtered	8.811068	5.445118
E4	17	131	WT	Plate_6_filtered	8.88559	4.023438
G6	29	133	Null	Plate_6_filtered	4.074105	5.8396235
G8	30	132	Null	Plate_6_filtered	4.958638	1.727237
E10	16	224	WT	Plate_6_filtered	6.380615	4.224321
G3	26	123	Null	Plate_6_filtered	6.4149156	8.080394
E8	16	215	WT	Plate_6_filtered	6.7891426	5.9272757
G8	13	132	Null	Plate_6_filtered	6.9896445	7.3584704
E5	25	172	WT	Plate_6_filtered	5.6138325	8.4134035
B3	16	116	WT	Plate_6_filtered	9.623401	3.5882556
G7	23	128	Null	Plate_6_filtered	5.3364434	2.3902488
E8	20	215	WT	Plate_6_filtered	5.3196864	7.3694115
G5	18	131	Null	Plate_6_filtered	6.8771315	5.943296
G5	30	131	Null	Plate_6_filtered	5.37348	8.160475
E10	6	224	WT	Plate_6_filtered	6.164559	3.9886973
G5	3	131	Null	Plate_6_filtered	4.3333373	6.090684
G8	7	132	Null	Plate_6_filtered	6.5368657	6.358169
E2	16	141	WT	Plate_6_filtered	4.810467	7.3497076
G5	22	131	Null	Plate_6_filtered	4.6605816	5.5793977
B5	2	91	WT	Plate_6_filtered	8.207609	5.5341654
E4	1	131	WT	Plate_6_filtered	4.5866647	4.5971794
E10	15	224	WT	Plate_6_filtered	6.3526382	4.0636187
E9	20	251	WT	Plate_6_filtered	3.5689065	4.620154
E5	28	172	WT	Plate_6_filtered	3.1887224	4.01771
B10	34	124	WT	Plate_6_filtered	8.742798	3.942696
G11	5	114	Null	Plate_6_filtered	5.0158095	2.192244
E3	28	161	WT	Plate_6_filtered	6.3040786	7.3609867
E8	16	215	WT	Plate_6_filtered	5.989497	4.0477157
G3	28	123	Null	Plate_6_filtered	5.5835543	3.9565003
E2	11	141	WT	Plate_6_filtered	5.8761024	3.6546357
E3	17	161	WT	Plate_6_filtered	3.4269552	3.2063706
E11	10	232	WT	Plate_6_filtered	4.9075494	3.753083
E2	6	141	WT	Plate_6_filtered	4.9671006	7.9742026
D5	24	50	Null	Plate_6_filtered	8.5544195	5.010529
B11	16	122	WT	Plate_6_filtered	9.503625	5.303284
B11	16	122	WT	Plate_6_filtered	10.629637	5.205563
G11	14	114	Null	Plate_6_filtered	4.171873	4.067555
G5	27	131	Null	Plate_6_filtered	3.7523417	4.5577526
D6	34	54	Null	Plate_6_filtered	8.124646	3.466227
G3	33	123	Null	Plate_6_filtered	6.428767	8.114533
E9	15	251	WT	Plate_6_filtered	5.501315	4.3677797
G10	34	88	Null	Plate_6_filtered	5.307779	7.2230244
E8	7	215	WT	Plate_6_filtered	6.950077	6.041427
G8	29	132	Null	Plate_6_filtered	6.240667	7.9235563
B2	17	129	WT	Plate_6_filtered	9.817129	5.066971
D10	28	59	Null	Plate_6_filtered	9.464917	3.8559666
B4	28	88	WT	Plate_6_filtered	9.344011	3.4885397
B3	15	116	WT	Plate_6_filtered	8.911625	2.9814887
E7	29	194	WT	Plate_6_filtered	5.025783	2.076286
B9	36	135	WT	Plate_6_filtered	9.866433	4.494682
G5	18	131	Null	Plate_6_filtered	6.831665	4.7152553
E9	7	251	WT	Plate_6_filtered	5.567991	8.001353
E11	10	232	WT	Plate_6_filtered	6.5787	8.355174
E10	27	224	WT	Plate_6_filtered	6.288775	8.033495
G4	14	109	Null	Plate_6_filtered	5.3911686	6.278637
B6	17	93	WT	Plate_6_filtered	9.963819	3.340443
E8	5	215	WT	Plate_6_filtered	4.912552	1.9287586
G6	31	133	Null	Plate_6_filtered	5.793484	5.9571166
E8	16	215	WT	Plate_6_filtered	5.2096267	7.7094774
E2	24	141	WT	Plate_6_filtered	5.674599	6.3912525
G9	16	87	Null	Plate_6_filtered	4.18029	4.78147
G3	33	123	Null	Plate_6_filtered	5.0458617	2.9034405
B2	10	129	WT	Plate_6_filtered	9.671967	3.2272637
E6	26	144	WT	Plate_6_filtered	4.036765	6.54106
D7	27	68	Null	Plate_6_filtered	8.520145	3.738493
D2	32	53	Null	Plate_6_filtered	8.843994	2.9865568
E8	3	215	WT	Plate_6_filtered	6.510286	6.614878
G7	9	128	Null	Plate_6_filtered	4.989147	2.7072828
E11	28	232	WT	Plate_6_filtered	4.1743455	6.333093
B7	6	102	WT	Plate_6_filtered	8.713968	3.0535557
E3	31	161	WT	Plate_6_filtered	4.305239	7.3567767
G2	28	114	Null	Plate_6_filtered	6.8919826	8.085954
E3	23	161	WT	Plate_6_filtered	4.771938	6.683767
E4	35	131	WT	Plate_6_filtered	5.8556857	6.0176063
E10	25	224	WT	Plate_6_filtered	6.543975	8.3401
B8	28	92	WT	Plate_6_filtered	10.026148	5.7847986
G3	8	123	Null	Plate_6_filtered	5.8401356	8.23691
E5	25	172	WT	Plate_6_filtered	4.5447707	6.292465
D9	21	74	Null	Plate_6_filtered	9.780787	4.97383
G4	34	109	Null	Plate_6_filtered	6.036844	5.168455
E11	35	232	WT	Plate_6_filtered	5.164924	6.7002068
B5	13	91	WT	Plate_6_filtered	8.32974	5.920016
G6	2	133	Null	Plate_6_filtered	6.6689157	8.067905
G8	10	132	Null	Plate_6_filtered	6.86167	6.67319
E4	1	131	WT	Plate_6_filtered	5.2918243	6.7784004
E11	6	232	WT	Plate_6_filtered	4.0690594	5.0438957
G8	34	132	Null	Plate_6_filtered	5.4406853	2.1247244
B5	15	91	WT	Plate_6_filtered	8.238887	5.4429774
E7	34	194	WT	Plate_6_filtered	6.6499476	5.028945
D8	11	62	Null	Plate_6_filtered	10.679977	4.6586795
E11	4	232	WT	Plate_6_filtered	5.208289	4.0160613
G11	15	114	Null	Plate_6_filtered	4.8439493	3.0659351
G11	16	114	Null	Plate_6_filtered	5.8072224	3.0081577
G7	35	128	Null	Plate_6_filtered	7.287319	6.2899747
E8	21	215	WT	Plate_6_filtered	5.061913	6.2675414
G5	3	131	Null	Plate_6_filtered	4.9425917	3.7693355
E2	5	141	WT	Plate_6_filtered	4.781587	7.852995
E7	2	194	WT	Plate_6_filtered	4.512387	2.2423782
E3	3	161	WT	Plate_6_filtered	3.843688	3.781795
D4	13	40	Null	Plate_6_filtered	8.920447	4.1225457
B11	8	122	WT	Plate_6_filtered	5.2450075	2.2387216
B8	21	92	WT	Plate_6_filtered	10.123968	4.588764
G7	16	128	Null	Plate_6_filtered	2.8535888	4.325331
G5	23	131	Null	Plate_6_filtered	6.453133	5.276584
G2	29	114	Null	Plate_6_filtered	4.9672	1.7456851
G6	22	133	Null	Plate_6_filtered	4.908605	4.4772625
E8	6	215	WT	Plate_6_filtered	6.387259	3.532394
B8	34	92	WT	Plate_6_filtered	10.190066	3.7009952
G6	13	133	Null	Plate_6_filtered	3.0795023	3.668406
E8	19	215	WT	Plate_6_filtered	5.3201137	6.153196
B4	34	88	WT	Plate_6_filtered	9.005196	3.199384
E9	20	251	WT	Plate_6_filtered	5.1582127	5.5482397
E11	35	232	WT	Plate_6_filtered	4.3196006	6.2333956
E5	20	172	WT	Plate_6_filtered	3.773943	3.2005477
E11	24	232	WT	Plate_6_filtered	6.1359982	4.0269847
E11	16	232	WT	Plate_6_filtered	5.5212035	4.9162393
E9	22	251	WT	Plate_6_filtered	5.208655	4.2215505
G3	33	123	Null	Plate_6_filtered	6.40517	7.4732013
E9	20	251	WT	Plate_6_filtered	7.5453625	4.3993564
E8	4	215	WT	Plate_6_filtered	4.1478763	2.5241501
G11	24	114	Null	Plate_6_filtered	5.302575	3.268448
E2	21	141	WT	Plate_6_filtered	3.3593926	4.6266513
G6	31	133	Null	Plate_6_filtered	6.0448384	6.828024
E4	18	131	WT	Plate_6_filtered	3.8114493	4.9546185
G8	15	132	Null	Plate_6_filtered	6.6512794	7.421152
E5	12	172	WT	Plate_6_filtered	5.8101516	7.6416616
E8	2	215	WT	Plate_6_filtered	5.1421304	8.065114
E8	29	215	WT	Plate_6_filtered	4.3543973	4.1235147
G2	8	114	Null	Plate_6_filtered	6.783917	6.5467305
B11	16	122	WT	Plate_6_filtered	10.170089	4.7944036
E6	22	144	WT	Plate_6_filtered	2.7001073	4.13379
E9	22	251	WT	Plate_6_filtered	4.960505	5.7379827
E8	23	215	WT	Plate_6_filtered	2.7264533	4.069231
B2	35	129	WT	Plate_6_filtered	10.55035	4.6878495
E9	30	251	WT	Plate_6_filtered	3.5947165	5.1029286
E5	36	172	WT	Plate_6_filtered	5.930638	5.0976453
D11	31	67	Null	Plate_6_filtered	9.444922	4.526015
G7	30	128	Null	Plate_6_filtered	4.9136496	7.163876
B11	1	122	WT	Plate_6_filtered	8.518979	5.6401577
E4	10	131	WT	Plate_6_filtered	4.9106865	1.9725991
D7	34	68	Null	Plate_6_filtered	10.140051	5.5636125
E3	3	161	WT	Plate_6_filtered	4.403709	6.922243
G5	3	131	Null	Plate_6_filtered	4.119415	5.4448123
E6	26	144	WT	Plate_6_filtered	5.8392754	6.97707
D11	29	67	Null	Plate_6_filtered	7.3889594	4.578593
B7	28	102	WT	Plate_6_filtered	10.111534	5.714423
D11	23	67	Null	Plate_6_filtered	9.534806	3.9935884
E11	22	232	WT	Plate_6_filtered	10.581349	5.484002
D6	1	54	Null	Plate_6_filtered	8.16463	4.9054985
G3	9	123	Null	Plate_6_filtered	5.923228	3.184988
E6	10	144	WT	Plate_6_filtered	6.0339074	8.272647
D6	32	54	Null	Plate_6_filtered	9.064319	4.275663
G10	20	88	Null	Plate_6_filtered	6.4693823	7.9816694
G7	22	128	Null	Plate_6_filtered	6.9765863	5.8517623
D7	3	68	Null	Plate_6_filtered	8.834938	4.1676373
G6	27	133	Null	Plate_6_filtered	3.7140276	2.8275783
E10	16	224	WT	Plate_6_filtered	5.8206635	4.3843246
E10	27	224	WT	Plate_6_filtered	5.4948645	8.031051
E8	5	215	WT	Plate_6_filtered	5.7520576	4.797073
G3	31	123	Null	Plate_6_filtered	4.010414	3.9775825
G2	12	114	Null	Plate_6_filtered	4.345006	6.793038
B3	3	116	WT	Plate_6_filtered	9.0524435	5.9300804
E8	22	215	WT	Plate_6_filtered	2.8006735	3.9970193
G5	3	131	Null	Plate_6_filtered	4.6019125	3.2570028
G8	10	132	Null	Plate_6_filtered	6.5144978	3.483722
E5	19	172	WT	Plate_6_filtered	6.202233	5.635418
E3	24	161	WT	Plate_6_filtered	5.418588	2.1472058
E6	33	144	WT	Plate_6_filtered	5.289386	6.9999776
G2	5	114	Null	Plate_6_filtered	6.545607	8.132443
E11	21	232	WT	Plate_6_filtered	6.685309	7.070569
D5	3	50	Null	Plate_6_filtered	8.168774	4.6724834
E7	11	194	WT	Plate_6_filtered	2.7654967	4.052537
E11	28	232	WT	Plate_6_filtered	5.4163446	3.4702861
E6	20	144	WT	Plate_6_filtered	4.0896664	6.6525536
